episode,evaluation_return_per_step,best_so_far_return_per_step,normalized_empirical_regret
245.0,-4.755244200134855,-4.755244200134855,-0.10902354038283306
250.0,-4.755730118167044,-4.755244200134855,-0.10902354038283306
255.0,-4.755399363024669,-4.755244200134855,-0.10902354038283306
260.0,-4.755061194335286,-4.755061194335286,-0.1042641940932859
265.0,-4.756271963327159,-4.755061194335286,-0.1042641940932859
270.0,-4.755361912603849,-4.755061194335286,-0.1042641940932859
275.0,-4.756268854435121,-4.755061194335286,-0.1042641940932859
280.0,-4.755345749477984,-4.755061194335286,-0.1042641940932859
285.0,-4.777115074603895,-4.755061194335286,-0.1042641940932859
290.0,-4.776604056611173,-4.755061194335286,-0.1042641940932859
295.0,-4.775988467326837,-4.755061194335286,-0.1042641940932859
300.0,-4.775741480133963,-4.755061194335286,-0.1042641940932859
305.0,-4.777883677690864,-4.755061194335286,-0.1042641940932859
310.0,-4.7772440421457345,-4.755061194335286,-0.1042641940932859
315.0,-4.777008603616744,-4.755061194335286,-0.1042641940932859
320.0,-4.7536586039878514,-4.7536586039878514,-0.06778768252069173
325.0,-4.775535456501583,-4.7536586039878514,-0.06778768252069173
330.0,-4.753785485372924,-4.7536586039878514,-0.06778768252069173
335.0,-4.776420375213899,-4.7536586039878514,-0.06778768252069173
340.0,-4.776045448050518,-4.7536586039878514,-0.06778768252069173
345.0,-4.776210122987725,-4.7536586039878514,-0.06778768252069173
350.0,-4.775553038538231,-4.7536586039878514,-0.06778768252069173
355.0,-4.777208558096787,-4.7536586039878514,-0.06778768252069173
360.0,-4.754056587165928,-4.7536586039878514,-0.06778768252069173
365.0,-4.754147674856212,-4.7536586039878514,-0.06778768252069173
370.0,-4.754580841753483,-4.7536586039878514,-0.06778768252069173
375.0,-4.754336163022645,-4.7536586039878514,-0.06778768252069173
380.0,-4.754283621764313,-4.7536586039878514,-0.06778768252069173
385.0,-4.752664365245217,-4.752664365245217,-0.04193098026408162
390.0,-4.753996978193331,-4.752664365245217,-0.04193098026408162
395.0,-4.752774647127517,-4.752664365245217,-0.04193098026408162
400.0,-4.753160462794644,-4.752664365245217,-0.04193098026408162
405.0,-4.7522668464451545,-4.7522668464451545,-0.03159289463748444
410.0,-4.751352281068605,-4.751352281068605,-0.0078082203720209395
415.0,-4.753827863695658,-4.751352281068605,-0.0078082203720209395
420.0,-4.77609504364587,-4.751352281068605,-0.0078082203720209395
425.0,-4.754361798642518,-4.751352281068605,-0.0078082203720209395
430.0,-4.775274399726002,-4.751352281068605,-0.0078082203720209395
435.0,-4.774120784228281,-4.751352281068605,-0.0078082203720209395
440.0,-4.752954125254974,-4.751352281068605,-0.0078082203720209395
445.0,-4.752056266722151,-4.751352281068605,-0.0078082203720209395
450.0,-4.752306330945349,-4.751352281068605,-0.0078082203720209395
455.0,-4.751052040336904,-4.751052040336904,0.0
460.0,-4.751575324270651,-4.751052040336904,0.0
465.0,-4.752536139955704,-4.751052040336904,0.0
470.0,-4.752229570576234,-4.751052040336904,0.0
475.0,-4.751936591525748,-4.751052040336904,0.0
480.0,-4.7528918488482566,-4.751052040336904,0.0
485.0,-4.77442728022755,-4.751052040336904,0.0
490.0,-4.753891818146645,-4.751052040336904,0.0
495.0,-4.752672821957906,-4.751052040336904,0.0
500.0,-4.752426523034298,-4.751052040336904,0.0
