episode,global_step,return,return_per_step,total_reward_total,total_reward_mean,economic_cost_mean,economic_cost_total,economic_reward_mean,economic_reward_total,projection_penalty_mean,projection_penalty_total,mapping_penalty_mean,mapping_penalty_total,feasible_action_mapping_rate,residual_feasible_scale_mean,residual_feasible_scale_min,residual_requested_norm_mean,residual_applied_norm_mean,residual_execution_ratio_mean,move_penalty_mean,move_penalty_total,safety_penalty_mean,safety_penalty_total,reward_safety_penalty_mean,reward_safety_penalty_total,state_violation_penalty_mean,state_violation_penalty_total,input_violation_penalty_mean,input_violation_penalty_total,rpi_violation_event_penalty_mean,rpi_violation_event_penalty_total,qp_infeasible_penalty_mean,qp_infeasible_penalty_total,state_excess_penalty_mean,state_excess_penalty_total,input_excess_penalty_mean,input_excess_penalty_total,rpi_excess_penalty_mean,rpi_excess_penalty_total,rpi_penalty_excluded_from_training_reward,state_excess_squared_mean,input_excess_squared_mean,rpi_excess_squared_mean,violation_rate,robust_operating_region_violation_rate,rpi_violation_rate,disturbance_bound_exceedance_rate,intervention_rate,qp_infeasible_rate,rpi_utilization_peak,alpha,entropy,q_loss,actor_loss,execution_mask_mean,theta_cost_updates,theta_set_update_attempts,theta_set_update_accepts,theta_K_update_attempts,theta_K_update_accepts,theta_K_last_coordinate,theta_K_step_norm,theta_K_last_policy_score,theta_transition_samples,theta_data_hull_vertices,theta_membership_exceedances,theta_pending_uncovered_hull_vertices,theta_h_norm,theta_p_norm,theta_M_norm,theta_K_change_norm,theta_M_angle_deg,theta_td_error_abs_mean,theta_rpi_area,theta_minimum_residual_authority,theta_rpi_area_change_percent,robust_refinement_iterations,robust_refinement_uncovered_count,robust_refinement_max_excess,robust_refinement_relative_rpi_change,robust_region_search_attempts,last_feasible_scale,first_infeasible_scale,first_feasible_scale,minimum_certified_scale,maximum_certified_scale,last_lower_infeasible_scale,first_upper_infeasible_scale,robust_region_residual_hull_vertices,robust_region_max_sample_residual_norm,self_consistency_S_plus_Z_passed,evaluation_economic_reward_mean,evaluation_economic_reward_total,evaluation_projection_penalty_mean,evaluation_projection_penalty_total,evaluation_mapping_penalty_mean,evaluation_mapping_penalty_total,evaluation_move_penalty_mean,evaluation_move_penalty_total,evaluation_state_violation_penalty_mean,evaluation_state_violation_penalty_total,evaluation_input_violation_penalty_mean,evaluation_input_violation_penalty_total,evaluation_rpi_violation_event_penalty_mean,evaluation_rpi_violation_event_penalty_total,evaluation_rpi_excess_penalty_mean,evaluation_rpi_excess_penalty_total,evaluation_qp_infeasible_penalty_mean,evaluation_qp_infeasible_penalty_total,evaluation_total_reward_mean,evaluation_total_reward_total,evaluation_pressure_positive_J_econ,evaluation_pressure_positive_economic_cost_mean,evaluation_pressure_positive_baseline_J_econ,evaluation_pressure_positive_improvement_percent,evaluation_pressure_positive_residual_requested_norm_mean,evaluation_pressure_positive_residual_applied_norm_mean,evaluation_pressure_positive_residual_execution_ratio_mean,evaluation_pressure_positive_requested_state_dependence_norm,evaluation_pressure_positive_applied_state_dependence_norm,evaluation_pressure_negative_J_econ,evaluation_pressure_negative_economic_cost_mean,evaluation_pressure_negative_baseline_J_econ,evaluation_pressure_negative_improvement_percent,evaluation_pressure_negative_residual_requested_norm_mean,evaluation_pressure_negative_residual_applied_norm_mean,evaluation_pressure_negative_residual_execution_ratio_mean,evaluation_pressure_negative_requested_state_dependence_norm,evaluation_pressure_negative_applied_state_dependence_norm,evaluation_concentration_positive_J_econ,evaluation_concentration_positive_economic_cost_mean,evaluation_concentration_positive_baseline_J_econ,evaluation_concentration_positive_improvement_percent,evaluation_concentration_positive_residual_requested_norm_mean,evaluation_concentration_positive_residual_applied_norm_mean,evaluation_concentration_positive_residual_execution_ratio_mean,evaluation_concentration_positive_requested_state_dependence_norm,evaluation_concentration_positive_applied_state_dependence_norm,evaluation_return,evaluation_return_per_step,evaluation_economic_cost_mean,evaluation_theta_only_economic_cost_mean,evaluation_safe_sac_economic_cost_mean,evaluation_sac_incremental_cost_reduction_percent,evaluation_residual_requested_norm_mean,evaluation_residual_applied_norm_mean,evaluation_residual_execution_ratio_mean,evaluation_requested_residual_state_dependence_norm,evaluation_applied_residual_state_dependence_norm,evaluation_paper2016_sac_improvement_percent,evaluation_normalized_safe_performance_gap,safe_reference_cost
203,60900,-639.3140016158612,-2.1310466720528707,-639.3140016158612,-2.1310466720528707,6846.489500816803,2053946.8502450408,-2.131046437664814,-639.3139312994442,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3107017134226721,0.015535085671133576,0.05000000000000026,2.3438805394242207e-07,7.031641618272662e-05,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9866239377834242,0.011421081610023975,-1.8716222047805786,0.007858146447688341,28.98122215270996,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
204,61200,-507.46857744305737,-1.6915619248101912,-507.46857744305737,-1.6915619248101912,6758.592295388317,2027577.688616495,-1.6915604105224051,-507.46812315672156,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.37545575563623773,0.018772787781811896,0.05000000000000026,1.51428778705016e-06,0.000454286336115048,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9887213014243061,0.011152837425470352,-2.0941760540008545,0.03220885992050171,28.94650650024414,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
205,61500,-507.5203511645075,-1.6917345038816916,-507.5203511645075,-1.6917345038816916,6758.626917226189,2027588.0751678566,-1.6917335197117704,-507.5200559135311,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3705263710276218,0.01852631855138111,0.05000000000000026,9.841699203190858e-07,0.0002952509760957257,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9896368041206584,0.01165183074772358,-1.9166446924209595,0.006387379020452499,35.611183166503906,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1.4915600765662236,-447.46802296986715,0.0,0.0,0.0,0.0,7.00948536706676e-08,2.102845610120028e-05,0.0,0.0,0.0,0.0,3.266666666666667,980.0,0.00022788372797846864,0.06836511839354059,0.0,0.0,-4.7584546970557255,-1427.5364091167176,2027579.3312554131,6758.597770851377,2029645.963293084,0.10182229191921352,0.3773019371867632,0.018865096859338168,0.05000000000000026,66.30942033257715,3.315471016628855,2053846.3884947132,6846.15462831571,2055402.8489198105,0.07572532196864666,0.3094712972777659,0.015473564863888279,0.05000000000000026,66.30942033257715,3.315471016628855,1965307.2859872459,6551.024286624152,1967274.8988990649,0.10001718178380352,0.4031319239420781,0.0201565961971039,0.05000000000000026,66.30942033257715,3.315471016628855,-1427.5364091167176,-4.7584546970557255,6718.59222859708,6724.804123457732,6718.59222859708,0.09237287431143988,0.3633017194688691,0.01816508597344345,0.05000000000000026,66.30942033257715,3.315471016628855,0.09237287431143988,-0.9847181309705909,6318.316222750188
206,61800,-638.9976404940711,-2.129992134980237,-638.9976404940711,-2.129992134980237,6846.278584444752,2053883.5753334255,-2.1299918558045796,-638.9975567413738,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3104073522417475,0.01552036761208736,0.05000000000000026,2.791756592711697e-07,8.37526977813509e-05,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9848801161797172,0.011412328109145164,-2.0704023838043213,0.12508685514330864,37.51424026489258,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
207,62100,-196.5242762647164,-0.655080920882388,-196.5242762647164,-0.655080920882388,6551.296346242566,1965388.9038727698,-0.6550806647936526,-196.52419943809576,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.39617860606321775,0.019808930303160905,0.05000000000000026,2.5608873566865636e-07,7.68266207005969e-05,3.4006903970644697,1020.2071191193409,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006903970644696273,0.20711911934088817,1.0,0.0,0.0,3.4519853223481365e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0321806711661587,0.010991416871547699,-1.8075270652770996,0.027782868593931198,43.81831359863281,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
208,62400,-507.6413649602547,-1.692137883200849,-507.6413649602547,-1.692137883200849,6758.707627798162,2027612.2883394486,-1.692137072571638,-507.6411217714914,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.37927303857786904,0.018963651928893443,0.05000000000000026,8.106292142805409e-07,0.00024318876428416227,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9890076521143379,0.011425036936998367,-2.314967632293701,0.2503281235694885,37.81631851196289,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
209,62700,-638.6200769543291,-2.1287335898477635,-638.6200769543291,-2.1287335898477635,6846.026885233756,2053808.0655701268,-2.1287333597495848,-638.6200079248754,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.31792948995558035,0.015896474497779013,0.05000000000000026,2.3009818458771678e-07,6.902945537631503e-05,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9865804423109436,0.011564585380256176,-1.7932862043380737,0.004164227866567671,44.015296936035156,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
210,63000,-196.76239794907738,-0.6558746598302579,-196.76239794907738,-0.6558746598302579,6551.455093489956,1965436.5280469868,-0.6558744010306206,-196.76232030918615,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.39199708001537864,0.01959985400076895,0.05000000000000026,2.5879963714614285e-07,7.763989114384286e-05,3.400687246397133,1020.2061739191398,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006872463971327562,0.20617391913982686,1.0,0.0,0.0,3.4362319856637813e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0321071580134265,0.010782411321997643,-2.1009788513183594,0.005744477966800332,41.20396423339844,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1.4910167157962873,-447.3050147388862,0.0,0.0,0.0,0.0,7.006874401729411e-08,2.1020623205188232e-05,0.0,0.0,0.0,0.0,3.266666666666667,980.0,0.00022937512398219005,0.068812537194657,0.0,0.0,-4.757912827655683,-1427.3738482967046,2027557.5648085384,6758.525216028462,2029645.963293084,0.1028947177150599,0.3643784925828095,0.018218924629140463,0.05000000000000026,64.04170718857715,3.202085359428855,2053794.622391464,6845.982074638213,2055402.8489198105,0.07824386003900503,0.3151606934492137,0.01575803467246068,0.05000000000000026,64.04170718857715,3.202085359428855,1965283.0135987834,6550.943378662611,1967274.8988990649,0.10125098944718734,0.412109990690995,0.020605499534549782,0.05000000000000026,64.04170718857715,3.202085359428855,-1427.3738482967046,-4.757912827655683,6718.483556443095,6724.804123457732,6718.483556443095,0.09398886418995472,0.36388305890767275,0.01819415294538364,0.05000000000000026,64.04170718857715,3.202085359428855,0.09398886418995472,-0.9844507868410464,6318.316222750188
211,63300,-196.5387425332694,-0.6551291417775648,-196.5387425332694,-0.6551291417775648,6551.306003542422,1965391.8010627266,-0.6551289512929286,-196.5386853878786,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.4001995014617658,0.020009975073088302,0.05000000000000026,1.9048463725057112e-07,5.714539117517134e-05,3.4007044636106887,1020.2113390832067,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007044636106888681,0.21133908320666042,1.0,0.0,0.0,3.5223180534443402e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0325068518320877,0.011260212399065495,-1.9598233699798584,0.5534696280956268,35.68489456176758,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
212,63600,-639.0130987109585,-2.1300436623698618,-639.0130987109585,-2.1300436623698618,6846.288884896402,2053886.6654689207,-2.1300433580627933,-639.013007418838,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.30864368549824384,0.015432184274912194,0.05000000000000026,3.04307066892784e-07,9.12921200678352e-05,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9848911163446102,0.011038166470825672,-2.0324912071228027,0.007578919641673565,47.13458251953125,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
213,63900,-507.6031845680646,-1.692010615226882,-507.6031845680646,-1.692010615226882,6758.6821602593345,2027604.6480778004,-1.6920097348775027,-507.6029204632508,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.3699413838516739,0.018497069192583683,0.05000000000000026,8.803493769928293e-07,0.0002641048130978488,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9899084908658249,0.011069032363593578,-2.136552572250366,0.3417187035083771,43.43009948730469,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
214,64200,-507.89717591017427,-1.6929905863672476,-507.89717591017427,-1.6929905863672476,6758.878115110642,2027663.4345331928,-1.6929895091340097,-507.8968527402029,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.37213629957969935,0.018606814978984938,0.05000000000000026,1.0772332378453442e-06,0.00032316997135360323,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9899084919756308,0.010843195021152496,-2.0694491863250732,0.04044017568230629,45.50471115112305,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
215,64500,-196.72110296553464,-0.6557370098851155,-196.72110296553464,-0.6557370098851155,6551.427569403664,1965428.2708210992,-0.6557367805991472,-196.72103417974415,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.39565716478210655,0.01978285823910533,0.05000000000000026,2.2928596837302634e-07,6.87857905119079e-05,3.4673835407277904,1040.2150622183372,0.0,0.0,0.0,0.0,0.0,0.0,3.466666666666667,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007168740611238226,0.21506221833714678,1.0,0.0,0.0,3.584370305619113e-06,0.0,0.0,0.17333333333333334,0.0,0.0,0.0,1.0327919363820701,0.010633083060383797,-1.9031926393508911,0.053030287846922874,42.32695388793945,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,-1.4914317864831803,-447.42953594495407,0.0,0.0,0.0,0.0,7.104681448127282e-08,2.131404434438184e-05,0.0,0.0,0.0,0.0,3.266666666666667,980.0,0.000229641858027703,0.06889255740831089,0.0,0.0,-4.758328166054688,-1427.4984498164065,2027611.9445562765,6758.706481854255,2029645.963293084,0.10021544513641276,0.37295754396635167,0.01864787719831761,0.05000000000000026,60.9349277736188,3.046746388680936,2053804.2786630488,6846.014262210162,2055402.8489198105,0.07777406057415208,0.3207136011974693,0.016035680059873495,0.05000000000000026,60.9349277736188,3.046746388680936,1965293.6903031035,6550.9789676770115,1967274.8988990649,0.10070827402261194,0.4131053224183172,0.02065526612091585,0.05000000000000026,60.9349277736188,3.046746388680936,-1427.4984498164065,-4.758328166054688,6718.566570580476,6724.804123457732,6718.566570580476,0.09275441726991372,0.36892548919404605,0.018446274459702316,0.05000000000000026,60.9349277736188,3.046746388680936,0.09275441726991372,-0.9846550097397756,6318.316222750188
216,64800,-638.341095281493,-2.12780365093831,-638.341095281493,-2.12780365093831,6845.840899386948,2053752.2698160843,-2.127803430515528,-638.3410291546584,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.317602767823606,0.015880138391180295,0.05000000000000026,2.2042278839041084e-07,6.612683651712325e-05,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9866235429703568,0.010818173177540302,-2.1494455337524414,0.10028745979070663,40.3067626953125,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
217,65100,-507.6431030400171,-1.6921436768000568,-507.6431030400171,-1.6921436768000568,6758.708741729335,2027612.6225188004,-1.692142642227486,-507.64279266824576,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.37838119466691045,0.018919059733345536,0.05000000000000026,1.0345725697021646e-06,0.0003103717709106494,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9881933870383917,0.011223717592656612,-2.0150628089904785,0.021701770834624767,41.167747497558594,1.0,0.0,648.0,2.0,1481.0,461.0,-1.0,0.223159136044214,nan,20000.0,13.0,0.0,0.0,0.0,0.0,59116.021416839234,0.6690638882999602,1.0,nan,6.3621693960489125,0.04999999999999994,2104.746538885065,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,13.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.316222750188
