episode,policy_scale,return_per_step,economic_cost_mean,incremental_return_per_step,economic_cost_reduction_percent,violation_rate,robust_operating_region_violation_rate,rpi_violation_rate,qp_infeasible_rate,disturbance_bound_exceedance_rate,intervention_rate,mapping_rate,safe,positive_increment,practically_significant,eligible
30.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.25,-4.793037374629264,6725.510810593136,-7.11106024438024e-05,-0.00020909594625948954,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.5,-4.793106463802382,6725.5244705961595,-0.0001401997755623441,-0.000412203665076696,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.75,-4.793173178276484,6725.537657206791,-0.00020691424966390315,-0.0006082726117377541,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,1.0,-4.793237211287862,6725.550309081624,-0.0002709472610424868,-0.0007963906840124175,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.25,-4.792755448955083,6725.454292179646,0.00021081507173636993,0.0006312644852330525,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.5,-4.792540847056366,6725.4110785306575,0.00042541697045361815,0.0012737991649481068,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.75,-4.792323058499833,6725.367226956044,0.0006432055269867121,0.0019258190269405974,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,1.0,-4.792102078818952,6725.3227365711755,0.0008641852078676848,0.0025873372245752467,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.25,-4.792837008509916,6725.470682306287,0.00012925551690390336,0.0003875631311778498,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.5,-4.792708608993177,6725.4447881565575,0.00025765503364283404,0.0007725778103955303,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.75,-4.792581091423226,6725.419070592793,0.00038517260359416383,0.001154966869948455,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.0,-4.792454063014692,6725.393451064869,0.0005122010121274556,0.001535898255166555,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.25,-4.793445286443063,6725.592355794539,-0.00047902241624342423,-0.0014215744361063987,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.5,-4.793926795230383,6725.6884614973,-0.0009605312035629865,-0.002850549965555838,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.75,-4.79441081173831,6725.785069263801,-0.001444547711490607,-0.004286990575425641,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,-4.794897228781185,6725.882157708841,-0.0019309647543650499,-0.005730578293624325,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.25,-4.7929198314265635,6725.48731274893,4.643260025627427e-05,0.00014028856891931327,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.5,-4.792871632510624,6725.477523790693,9.463151619559795e-05,0.0002858385350205819,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.75,-4.792821639652345,6725.467375451773,0.00014462437447448906,0.0004367320571089329,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,1.0,-4.792769887434777,6725.456874658164,0.00019637659204274627,0.0005928661539913701,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.25,-4.790335950653959,6724.970677972468,0.002630313372860904,0.007822022659811754,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.5,-4.787697761386551,6724.4430308438505,0.005268502640269013,0.015667497104304134,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.75,-4.785051620121755,6723.913791244017,0.0079146439050648,0.023536649669162843,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,1.0,-4.782397416461813,6723.382937096103,0.010568847565006756,0.031429808610678005,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.25,-4.791815496239603,6725.266859341235,0.0011507677872168998,0.0034181640323927838,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.5,-4.790644403724173,6725.032901844291,0.0023218603026471385,0.006896828965497682,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.75,-4.789452782555968,6724.794834418946,0.0035134814708515094,0.010436603561635236,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,1.0,-4.788240771069195,6724.552684757764,0.0047254929576245885,0.014037076065910465,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.25,-4.79135032496547,6725.173922557619,0.0016159390613497138,0.004800021567983411,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.5,-4.78972278805318,6724.848775890333,0.003243475973639498,0.009634559141586911,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.75,-4.788083411163459,6724.521259407938,0.004882852863360654,0.014504332998811164,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,1.0,-4.786432057864629,6724.191345798082,0.006534206162190692,0.01940974924127918,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.25,-4.791339230966745,6725.171720195183,0.001627033060074723,0.004832768032945134,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.5,-4.789702641494274,6724.844778783295,0.0032636225325459733,0.009693991287465316,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.75,-4.788056031280777,6724.515830750723,0.004910232746042631,0.014585050563898685,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,1.0,-4.786398770014743,6724.1847500229605,0.006567494012077013,0.01950782043763129,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.25,-4.791738827387608,6725.251615199366,0.0012274366392119873,0.0036448259793245806,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.5,-4.7905045990710216,6725.005122307957,0.0024616649557982484,0.007309877062539058,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.75,-4.789263348694575,6724.757223107331,0.0037029153322452046,0.010995838262438216,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,1.0,-4.7880143731904505,6724.507776990699,0.004951890836369266,0.014704800231845972,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.25,-4.792686291697145,6725.441101550358,0.0002799723296744716,0.0008273931844469797,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.5,-4.792397592633492,6725.383707670479,0.0005686713933279464,0.0016807707419813443,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.75,-4.792100209346896,6725.32457471329,0.0008660546799239555,0.0025600062751591234,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,1.0,-4.791793523512037,6725.263578937167,0.0011727405147832215,0.003466939672191272,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.25,-4.793028636848791,6725.509488226497,-6.237282197130156e-05,-0.00018943395415998613,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.5,-4.79307768498215,6725.519561730073,-0.00011142095533056562,-0.0003392147652189559,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.75,-4.7931128444970925,6725.52685559573,-0.00014658047027271692,-0.000447665723269746,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,1.0,-4.793132843120254,6725.531115374703,-0.00016657909343376076,-0.0005110034830382308,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.25,-4.792752980221243,6725.454355148299,0.00021328380557683602,0.0006303282175323047,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.5,-4.79253002065932,6725.410024689299,0.00043624336750003323,0.0012894685109973705,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.75,-4.792297108778896,6725.363701171933,0.0006691552479241025,0.001978243171106011,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,1.0,-4.79205392464285,6725.31532064153,0.0009123393839693961,0.002697603126463789,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.25,-4.792672939076495,6725.438238916592,0.000293324950324525,0.0008699570852787397,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.5,-4.792374231705463,6725.378651964443,0.000592032321356406,0.0017559429742531518,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.75,-4.792069960976187,6725.3179507820905,0.0008963030506325964,0.0026584961183252318,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,1.0,-4.791759158573319,6725.255941711265,0.0012071054535010006,0.0035804959816825564,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.25,-4.792048039560409,6725.313304012827,0.0009182244664112105,0.002727587955521592,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.5,-4.791128382595615,6725.129572031503,0.0018378814312045577,0.005459460235180687,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.75,-4.790207420018696,6724.945577195886,0.002758844008123873,0.008195240840176199,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,1.0,-4.789284679655814,6724.761224961613,0.0036815843710060747,0.010936335530784543,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.25,-4.792128337459007,6725.3294502063845,0.0008379265678124526,0.002487513591306864,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.5,-4.791290299548449,6725.16212744038,0.0016759644783705951,0.004975400691368439,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.75,-4.790452139539174,6724.994777142635,0.0025141244876456526,0.007463697155091808,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,1.0,-4.789613806826928,6724.827389304214,0.003352457199891745,0.009952551803252857,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.25,-4.792793056539319,6725.462299137968,0.0001732074875011591,0.000512210701951928,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.5,-4.792620420432853,6725.427961071994,0.00034584359396649944,0.0010227762001092464,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.75,-4.792447988655085,6725.393660251138,0.0005182753717347666,0.0015327879084261063,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,1.0,-4.792274918545538,6725.359227985399,0.00069134548128158,0.0020447540431113497,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.25,-4.7930834336425585,6725.52046187879,-0.00011716961573871032,-0.00035259888762187864,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.5,-4.7931948376494455,6725.5430194102055,-0.00022857362262573844,-0.0006880020892138431,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.75,-4.7932994555240045,6725.564216380341,-0.00033319149718469276,-0.001003175390615422,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,1.0,-4.793395954979784,6725.583786375156,-0.0004296909529646342,-0.0012941575373348689,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.25,-4.7935171248395605,6725.607177642164,-0.0005508608127406944,-0.001641957378524816,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.5,-4.794058391692873,6725.715685789643,-0.0010921276660535995,-0.003255342256214691,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.75,-4.7945893336620635,6725.822126154965,-0.0016230696352437235,-0.004837981714865141,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,1.0,-4.795108502895934,6725.926209218542,-0.0021422388691139105,-0.0063855709484756185,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,0.25,-4.79347563632581,6725.5989813979095,-0.0005093722989899518,-0.0015200891424395787,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,0.5,-4.793962961531146,6725.6968021831535,-0.0009966975043260717,-0.0029745658734748035,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,0.75,-4.794427093823464,6725.789981095342,-0.001460829796644525,-0.004360023568008128,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,1.0,-4.794866281697051,6725.8781678849,-0.001900017670231513,-0.005671254438589269,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,0.25,-4.793333554275846,6725.570572830439,-0.0003672902490263752,-0.0010976881134104012,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,0.5,-4.79369069311099,6725.642364192165,-0.0007244290841699197,-0.002165138807641625,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,0.75,-4.794037655516868,6725.712116967948,-0.0010713914900479793,-0.0032022781952299375,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,1.0,-4.794373607819615,6725.779664432955,-0.0014073437927955013,-0.00420662727960921,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,0.25,-4.79343302512502,6725.590426823504,-0.0004667610981998749,-0.0013928929705186476,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,0.5,-4.793865548044678,6725.677253966522,-0.0008992840178585482,-0.00268390754198293,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,0.75,-4.794264615129202,6725.75738581458,-0.0012983511023820782,-0.003875371177492629,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,1.0,-4.794630718416237,6725.830920839307,-0.0016644543894175357,-0.004968748031036789,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,0.25,-4.793925716845045,6725.68905254121,-0.0009594528182255146,-0.002859338073446586,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,0.5,-4.794871947309665,6725.878709268963,-0.0019056832828452386,-0.005679304164623922,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,0.75,-4.795804560108583,6726.065638973163,-0.0028382960817632252,-0.008458722714785857,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,1.0,-4.7967223540419885,6726.249601349577,-0.003756090015168745,-0.011194020690690745,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.0,0.0,-4.79296626402682,6725.49674785207,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.0,0.25,-4.794155298392288,6725.735022076417,-0.0011890343654679114,-0.003542849447117034,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.0,0.5,-4.795333497634049,6725.971125837528,-0.0023672336072291245,-0.007053426731779771,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
