episode,return,return_per_step,economic_cost_mean,economic_reward_mean,projection_penalty_mean,mapping_penalty_mean,feasible_action_mapping_rate,residual_feasible_scale_mean,residual_feasible_scale_min,residual_requested_norm_mean,residual_applied_norm_mean,residual_execution_ratio_mean,move_penalty_mean,safety_penalty_mean,state_excess_squared_mean,input_excess_squared_mean,rpi_excess_squared_mean,violation_rate,robust_operating_region_violation_rate,rpi_violation_rate,disturbance_bound_exceedance_rate,intervention_rate,qp_infeasible_rate,rpi_utilization_peak,alpha,entropy,q_loss,actor_loss,execution_mask_mean,theta_cost_updates,theta_set_update_attempts,theta_set_update_accepts,theta_K_update_attempts,theta_K_update_accepts,theta_K_last_coordinate,theta_K_step_norm,theta_K_last_policy_score,theta_transition_samples,theta_data_hull_vertices,theta_membership_exceedances,theta_pending_uncovered_hull_vertices,theta_h_norm,theta_p_norm,theta_M_norm,theta_K_change_norm,theta_M_angle_deg,theta_td_error_abs_mean,theta_rpi_area,theta_minimum_residual_authority,theta_rpi_area_change_percent,robust_refinement_iterations,robust_refinement_uncovered_count,robust_refinement_max_excess,robust_refinement_relative_rpi_change,robust_region_search_attempts,last_feasible_scale,first_infeasible_scale,first_feasible_scale,minimum_certified_scale,maximum_certified_scale,last_lower_infeasible_scale,first_upper_infeasible_scale,robust_region_residual_hull_vertices,robust_region_max_sample_residual_norm,self_consistency_S_plus_Z_passed,evaluation_return,evaluation_return_per_step,evaluation_economic_cost_mean,evaluation_theta_only_economic_cost_mean,evaluation_safe_sac_economic_cost_mean,evaluation_sac_incremental_cost_reduction_percent,evaluation_paper2016_sac_improvement_percent,evaluation_normalized_safe_performance_gap,safe_reference_cost
60,-1785.010274357754,-5.95003424785918,6850.286989808291,-2.150033882622252,0.0,0.0,0.0,0.055898584243002494,0.04999999999999994,0.11869219711143567,0.006598460726255234,0.055898584243002494,3.65236924011444e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.986087889857186,0.07235055416822433,-1.9645025730133057,6.3900465965271,69.75895690917969,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,18000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,-1436.4722313207587,-4.788240771069195,6724.552684757764,6725.49674785207,6724.552684757764,0.014037076065910465,0.014037076065910465,-0.9976814389249862,6318.3204588683075
61,-1783.8376277225107,-5.946125425741702,6849.505277452197,-2.146125320841797,0.0,0.0,0.0,0.055920306001116596,0.04999999999999994,0.1115249374081795,0.00618596421009587,0.0559203060011166,1.0489989539752026e-07,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860907617134101,0.06856036931276321,-2.1311194896698,4.5262675285339355,108.70198822021484,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,18300.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
62,-1224.7654888048814,-4.082551629349605,6556.665943136066,-0.6819286492611478,0.0,0.0,0.0,0.0558888750198969,0.04999999999999994,0.10707220485195282,0.005993693735804472,0.0558888750198969,3.0893104760446464e-08,3.400622949195354,0.0,0.0,3.1147459767703683e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0305683462593433,0.07677958160638809,-2.23378324508667,8.039289236068726,134.80653381347656,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,18600.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
63,-1301.2163413260228,-4.337387804420076,6767.757756626321,-1.7373877167124316,0.0,0.0,0.0,0.0558348721656263,0.04999999999999994,0.12751830987998744,0.007079995487008288,0.055834872165626284,8.77076408127243e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9894685227177485,0.08171117305755615,-2.2881741523742676,6.616765022277832,108.59818267822266,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,18900.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
64,-1783.883601949367,-5.9462786731645565,6849.535938473729,-2.146278625949444,0.0,0.0,0.0,0.055913807511771184,0.04999999999999994,0.11919756271648706,0.0066232686588352735,0.0559138075117712,4.721511137919935e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9861016417591199,0.07929275184869766,-1.7192409038543701,9.223187446594238,106.94651794433594,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,19200.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
65,-1224.4531751709585,-4.081510583903195,6556.457058605576,-0.6808842266086981,0.0,0.0,0.0,0.0558986073848418,0.04999999999999994,0.10803823071870337,0.006049641007855585,0.05589860738484179,3.133983936503673e-08,3.400626325954654,0.0,0.0,3.131629773269379e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0306510836999414,0.0755150094628334,-2.128122091293335,5.145201921463013,90.99700164794922,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,19500.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,-1435.9296173593884,-4.786432057864629,6724.191345798082,6725.49674785207,6724.191345798082,0.01940974924127918,0.01940974924127918,-0.9967940125952656,6318.3204588683075
66,-1300.8788917726556,-4.336262972575518,6767.5328024368355,-1.7362629457650272,0.0,0.0,0.0,0.055855111846070817,0.04999999999999994,0.10474109766095818,0.00583713268517505,0.055855111846070817,2.681049453221527e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9893730648455001,0.07436975091695786,-2.1380441188812256,9.530136585235596,98.0283432006836,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,19800.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
67,-1783.9230014065167,-5.946410004688389,6849.562206463107,-2.1464099658963276,0.0,0.0,0.0,0.05591069202106442,0.04999999999999994,0.11775213775651477,0.006549910573069019,0.05591069202106442,3.879205846626895e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.986098811356125,0.07448592782020569,-1.8412086963653564,6.276898622512817,115.93309020996094,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
68,-1300.855347365627,-4.336184491218757,6767.517107384898,-1.7361844705052936,0.0,0.0,0.0,0.055854601286611814,0.04999999999999994,0.10312776144219636,0.005745980947158858,0.05585460128661182,2.0713465191053705e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9894264377104893,0.07485422492027283,-1.8693828582763672,6.290298938751221,97.85040283203125,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
69,-1223.8397747201982,-4.079465915733994,6556.048098126135,-0.6788394242114822,0.0,0.0,0.0,0.05590395823694036,0.04999999999999994,0.1162357468418091,0.0065011642926758656,0.055903958236940374,3.260530042484531e-08,3.400626458917211,0.0,0.0,3.1322945860536757e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0306543369821646,0.07948330789804459,-1.9198957681655884,4.960795879364014,94.42640686035156,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
70,-1223.8722228011852,-4.079574076003951,6556.069421220699,-0.6789460396843231,0.0,0.0,0.0,0.05590620855965707,0.04999999999999994,0.11712649069867356,0.006551397084429494,0.05590620855965707,3.0413308422836566e-08,3.400628005906324,0.0,0.0,3.1400295316204665e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0306921628349346,0.08484518527984619,-2.013720750808716,6.228391170501709,86.21540069580078,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,-1435.9196310044226,-4.786398770014743,6724.1847500229605,6725.49674785207,6724.1847500229605,0.01950782043763129,0.01950782043763129,-0.9967778137759833,6318.3204588683075
71,-1783.643241486822,-5.94547747162274,6849.375699922953,-2.14547743319556,0.0,0.0,0.0,0.055916931496300414,0.04999999999999994,0.12516979431682754,0.006948582567966415,0.05591693149630044,3.842717955890245e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860884082826243,0.0874260812997818,-2.0295982360839844,5.910675764083862,91.04391479492188,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
72,-1300.6454753851483,-4.335484917950494,6767.37718769444,-1.7354848720529992,0.0,0.0,0.0,0.05585814015048733,0.04999999999999994,0.09987326548214158,0.005571539682540072,0.05585814015048733,4.589749765350667e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9895163609857666,0.08898648619651794,-2.095839023590088,5.826497793197632,91.81355285644531,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
73,-1223.7613886491213,-4.0792046288304045,6555.994712097602,-0.6785724940688118,0.0,0.0,0.0,0.05590368605146325,0.04999999999999994,0.12172819842951936,0.006816309159173302,0.055903686051463265,3.2466707932750397e-08,3.4006321022948844,0.0,0.0,3.1605114744221874e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0307921003234053,0.08611639589071274,-1.8924177885055542,7.330231666564941,118.64202117919922,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
74,-1301.2807720595995,-4.337602573531998,6767.800720907483,-1.7376025381182258,0.0,0.0,0.0,0.05585521471370435,0.04999999999999994,0.10664338723813925,0.005951384343733288,0.05585521471370434,3.541377220112989e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9895957793773373,0.08551102131605148,-2.022237777709961,8.786406517028809,115.08623504638672,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
75,-1784.2804246840612,-5.947601415613537,6849.800488724619,-2.147601377203876,0.0,0.0,0.0,0.055908739577880444,0.04999999999999994,0.11740717395819457,0.006518305929557602,0.055908739577880444,3.840966547488588e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9861115025639379,0.08533088117837906,-1.8961482048034668,5.9942591190338135,123.27747344970703,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,-1436.404311957135,-4.7880143731904505,6724.507776990699,6725.49674785207,6724.507776990699,0.014704800231845972,0.014704800231845972,-0.9975711482025654,6318.3204588683075
76,-1784.298772851866,-5.9476625761728865,6849.812720288704,-2.147662535024348,0.0,0.0,0.0,0.05590840520917837,0.04999999999999994,0.11503452029147183,0.006390404814926558,0.05590840520917837,4.114853889240579e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860978657928203,0.08469545841217041,-1.8606491088867188,6.014683246612549,98.04640197753906,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
77,-1301.1909404463881,-4.337303134821294,6767.740831595822,-1.7373030915599441,0.0,0.0,0.0,0.05585352752611014,0.04999999999999994,0.10865539678787968,0.006064075088094641,0.055853527526110155,4.326134688700067e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9894718192081271,0.08076741546392441,-1.7780420780181885,4.649553179740906,94.13463592529297,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
78,-1226.3652909741577,-4.0878843032471925,6557.731329411357,-0.687255580637599,0.0,0.0,0.0,0.0558898376182589,0.04999999999999994,0.09933441250364555,0.005611433500308039,0.05588983761825889,6.368789304845381e-08,3.4006286589216996,0.0,0.0,3.143294608496765e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.030708115906858,0.07349862158298492,-1.899618148803711,4.838951110839844,78.92945098876953,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
79,-1301.3547004016038,-4.33784900133868,6767.850004448168,-1.7378489558216124,0.0,0.0,0.0,0.05584701100933415,0.04999999999999994,0.11428738990096513,0.006369897316704403,0.05584701100933415,4.551706727420121e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9896344932067427,0.07094942778348923,-1.6953481435775757,6.684902191162109,107.28275299072266,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
80,-1784.3641236980147,-5.9478804123267155,6849.856290296133,-2.147880385061475,0.0,0.0,0.0,0.05590486384765609,0.04999999999999994,0.10968864673005563,0.006082373211180455,0.05590486384765609,2.726524360190924e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9861053078556407,0.06752324104309082,-2.0070953369140625,6.339043617248535,102.16429901123047,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,-1437.5380570536108,-4.791793523512037,6725.263578937167,6725.49674785207,6725.263578937167,0.003466939672191272,0.003466939672191272,-0.9994273514415951,6318.3204588683075
81,-1227.7301416439832,-4.092433805479944,6558.6410925626105,-0.6918043963938646,0.0,0.0,0.0,0.055871461966930935,0.04999999999999994,0.06973531408814516,0.003943966695558785,0.055871461966930935,5.041389874540701e-08,3.4006293586721794,0.0,0.0,3.146793360896885e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0307252015171433,0.06643419712781906,-1.6675035953521729,7.001954555511475,106.50563049316406,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
82,-1784.5761409514969,-5.948587136504989,6849.997634048672,-2.1485871038241853,0.0,0.0,0.0,0.055911099230381824,0.04999999999999994,0.10907180011225573,0.006063209972806059,0.05591109923038181,3.268079778940375e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9861311869806441,0.06313402205705643,-1.9305062294006348,6.421628713607788,109.25727844238281,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
83,-1301.1845280172065,-4.337281760057355,6767.736549924072,-1.7372816832011808,0.0,0.0,0.0,0.055849145994948536,0.04999999999999994,0.11974799008444016,0.0066839317891801845,0.055849145994948536,7.685617039757363e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9896640567769978,0.06157100200653076,-1.8811837434768677,3.383484721183777,93.63861846923828,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
84,-1227.9422339937428,-4.093140779979143,6558.782055621759,-0.6925092116895982,0.0,0.0,0.0,0.05586758482303385,0.04999999999999994,0.07194581260319381,0.004068008885844765,0.05586758482303383,5.9052403110188165e-08,3.400631509237135,0.0,0.0,3.157546185673006e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0307776518873988,0.06380446255207062,-1.821366310119629,6.393976449966431,118.4357681274414,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
85,-1300.877259881617,-4.336257532938723,6767.531706788395,-1.7362574675227938,0.0,0.0,0.0,0.0558495691597477,0.04999999999999994,0.11967212805646445,0.0066853789008434715,0.0558495691597477,6.541592336196215e-08,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9896210821907911,0.06354109197854996,-1.8894538879394531,3.1637667417526245,92.81184387207031,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,-1437.939852936076,-4.793132843120254,6725.531115374703,6725.49674785207,6725.531115374703,-0.0005110034830382308,-0.0005110034830382308,-1.0000844045283652,6318.3204588683075
86,-1784.1883654231742,-5.947294551410581,6849.7391186417535,-2.1472945267895858,0.0,0.0,0.0,0.05590982158867412,0.04999999999999994,0.11486931618392311,0.006374690093270158,0.05590982158867411,2.4620992418491768e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860950208375706,0.06335549801588058,-1.832079291343689,5.703997850418091,74.93242645263672,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
87,-1228.0807148494239,-4.0936023828314125,6558.873759147757,-0.692967729319587,0.0,0.0,0.0,0.05586933232877202,0.04999999999999994,0.06720669942270725,0.0038016832009546463,0.055869332328772024,2.983420103999848e-08,3.4006346236776297,0.0,0.0,3.17311838814896e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0308534522613708,0.06552430242300034,-2.416940212249756,6.707837820053101,115.68267822265625,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
88,-1784.1439155400824,-5.947146385133608,6849.709485093489,-2.1471463590482602,0.0,0.0,0.0,0.05590811943782145,0.04999999999999994,0.11618159413934037,0.0064511249120825275,0.055908119437821424,2.608534876182571e-08,3.8,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9860976394049399,0.06456592679023743,-2.1862025260925293,4.422312259674072,100.61747741699219,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
89,-1300.8406976036963,-4.336135658678987,6767.507321682687,-1.7361355419942546,0.0,0.0,0.0,0.055853953470440025,0.04999999999999994,0.12080281920462106,0.006739121049389797,0.05585395347044001,1.1668473820853553e-07,2.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9895517557347332,0.0663783922791481,-2.173182725906372,5.228384256362915,99.96253204345703,1.0,0.0,648.0,4.0,1531.0,606.0,-1.0,0.223159136044214,nan,20000.0,14.0,0.0,0.0,0.0,0.0,61594.78384890838,0.6690638882999602,1.0,nan,6.3483804780816255,0.04999999999999985,2100.0069366273297,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,14.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,6318.3204588683075
