X2,P2,requested_delta_P100,requested_delta_F200,applied_delta_P100,applied_delta_F200,mapping_scale
26.918626654336443,50.8905578313371,-2.73785787820816,-29.428228139877316,-0.13689289391040638,-1.4714114069938642,0.04999999999999994
27.09204336245474,50.8905578313371,-13.901324987411497,-29.181506037712097,-0.6950662493705739,-1.4590753018856029,0.04999999999999994
27.265460070573035,50.8905578313371,-22.50699520111084,-28.83612334728241,-1.1253497600555384,-1.4418061673641187,0.04999999999999994
27.438876778691327,50.8905578313371,-27.9504611492157,-28.64981353282928,-1.3975230574607866,-1.4324906766414642,0.05
27.612293486809623,50.8905578313371,-31.073899984359738,-28.65369379520416,-1.553694999217986,-1.4326846897602081,0.05
27.78571019492792,50.8905578313371,-32.93286395072937,-28.59894633293152,-1.6466431975364682,-1.4299473166465761,0.05
27.95912690304621,50.8905578313371,-33.99087309837341,-28.17675769329071,-1.6995436549186698,-1.4088378846645357,0.05
28.132543611164508,50.8905578313371,-34.648462772369385,-27.38856554031372,-1.732423138618469,-1.369428277015686,0.05
28.305960319282804,50.8905578313371,-34.97856330871582,-26.500087380409237,-1.7489281654357898,-1.3250043690204618,0.05
28.479377027401096,50.8905578313371,-35.23636651039123,-25.159515738487244,-1.7618183255195623,-1.2579757869243622,0.05
28.652793735519392,50.8905578313371,-35.38782334327698,-23.3667379617691,-1.7693911671638487,-1.168336898088455,0.05
28.826210443637688,50.8905578313371,-35.18275451660156,-21.012507677078247,-1.7591377258300782,-1.0506253838539124,0.05
28.99962715175598,50.8905578313371,-34.89679455757141,-17.740890383720398,-1.7448397278785703,-0.8870445191860199,0.05
29.173043859874277,50.8905578313371,-34.51917386054993,-13.089407086372375,-1.7259586930274962,-0.654470354318619,0.05
29.346460567992573,50.8905578313371,-33.94414043426514,-7.297211587429047,-1.6972070217132567,-0.3648605793714524,0.05
29.519877276110865,50.8905578313371,-33.20908856391907,-2.733514755964279,-1.660454428195954,-0.13667573779821385,0.05
29.69329398422916,50.8905578313371,-32.472880125045776,-0.9257404692471027,-1.6236440062522894,-0.04628702346235521,0.05
29.866710692347457,50.8905578313371,-31.685606718063354,0.1289294147863984,-1.5842803359031654,0.006446470739319976,0.049999999999999975
30.04012740046575,50.8905578313371,-30.74882483482361,1.2432285770773888,-1.5374412417411818,0.06216142885386959,0.05000000000000006
30.213544108584045,50.8905578313371,-29.63366103172302,2.4420715123414993,-1.4816830515861523,0.12210357561707498,0.05000000000000002
30.38696081670234,50.8905578313371,-28.21121048927307,3.687805160880089,-1.4105605244636528,0.18439025804400447,0.049999999999999975
30.560377524820634,50.8905578313371,-26.49152398109436,4.823524653911591,-1.324576199054718,0.24117623269557936,0.05000000000000002
30.73379423293893,50.8905578313371,-24.420435905456543,5.994701832532883,-1.2210217952728253,0.29973509162664336,0.04999999999999993
30.907210941057226,50.8905578313371,-21.762014865875244,7.679156363010406,-1.0881007432937586,0.3839578181505189,0.049999999999999815
31.08062764917552,50.8905578313371,-19.19369673728943,8.902021944522858,-0.959684836864473,0.44510109722614294,0.05000000000000006
31.254044357293814,50.8905578313371,-16.820171356201172,10.017604529857635,-0.841008567810056,0.5008802264928808,0.04999999999999985
