episode,global_step,post_warmup_eligible,policy_scale,return_per_step,economic_cost_mean,incremental_return_per_step,economic_cost_reduction_percent,violation_rate,robust_operating_region_violation_rate,rpi_violation_rate,qp_infeasible_rate,disturbance_bound_exceedance_rate,intervention_rate,mapping_rate,safe,positive_increment,practically_significant,eligible
0.0,0.0,0.0,0.0,-4.789484276189774,6724.797544414901,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,300.0,0.0,0.0,-4.789484276189774,6724.797544414901,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,300.0,0.0,0.25,-4.791472899859016,6725.195554834347,-0.001988623669242351,-0.005918548726818787,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,300.0,0.0,0.5,-4.793461721551956,6725.593603891083,-0.003977445362181697,-0.011837672003132777,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,300.0,0.0,0.75,-4.795450741817983,6725.991691695574,-0.005966465628208795,-0.01775737147158619,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,300.0,0.0,1.0,-4.797439567234165,6726.38973956373,-0.007955291044391188,-0.023676477073296173,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1500.0,0.0,0.0,-4.789484276189774,6724.797544414901,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1500.0,0.0,0.25,-4.781354046626897,6723.1698441188055,0.008130229562876679,0.02420445054806062,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1500.0,0.0,0.5,-4.795439919860091,6721.540906953606,-0.005955643670317201,0.04842729375546802,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1500.0,0.0,0.75,-4.787295103897319,6719.910427502116,0.0021891722924554102,0.07267307127845188,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1500.0,0.0,1.0,-4.756924121800931,6718.279132076135,0.03256015438884319,0.09693098261640595,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,3000.0,0.0,0.0,-4.789484276189774,6724.797544414901,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,3000.0,0.0,0.25,-4.779900465982568,6722.880307496286,0.009583810207206334,0.028509957451533164,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,3000.0,0.0,0.5,-4.770317386900661,6720.96320838792,0.01916688928911281,0.057017865618355576,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,3000.0,0.0,0.75,-4.760734840150982,6719.046207227869,0.028749436038792098,0.08552431726079904,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,3000.0,0.0,1.0,-4.7511526923317655,6717.129277225099,0.0383315838580085,0.11402971077055289,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,4500.0,0.0,0.0,-4.789484276189774,6724.797544414901,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,4500.0,0.0,0.25,-4.78052331570586,6723.004889213451,0.008960960483913816,0.02665738543963268,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,4500.0,0.0,0.5,-4.771561981281457,6721.212150682287,0.01792229490831687,0.053316010020130505,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,4500.0,0.0,0.75,-4.762600487684407,6719.419371673631,0.026883788505367434,0.07997523651453912,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,4500.0,0.0,1.0,-4.753639015730045,6717.62658825388,0.03584526045972858,0.10663452860340988,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,6000.0,1.0,0.0,-4.789484276189774,6724.797544414901,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,6000.0,1.0,0.25,-4.7816788959941405,6723.235601926982,0.007805380195633482,0.02322660983624619,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,6000.0,1.0,0.5,-4.773857757446966,6721.670485989143,0.01562651874280796,0.04650040993954287,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,6000.0,1.0,0.75,-4.788243102472634,6720.102200194982,0.0012411737171396098,0.06982134687189043,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,6000.0,1.0,1.0,-4.780390405128361,6718.530727884919,0.009093871061413239,0.09318966836684456,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,7500.0,1.0,0.0,-4.789484276189774,6724.797544414901,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,7500.0,1.0,0.25,-4.781443309471661,6723.187972678291,0.00804096671811294,0.023934872774668284,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,7500.0,1.0,0.5,-4.7956093089237415,6721.575316930864,-0.006125032733967473,0.047915605826870655,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,7500.0,1.0,0.75,-4.7875343041044784,6719.958994355401,0.0019499720852955704,0.07195086584454972,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,7500.0,1.0,1.0,-4.779442627151784,6718.339356910869,0.010041649037989764,0.09603541907956624,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9000.0,1.0,0.0,-4.789484276189774,6724.797544414901,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9000.0,1.0,0.25,-4.7808422143603595,6723.067449963072,0.008642061829414516,0.025727086063211214,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9000.0,1.0,0.5,-4.794395900467745,6721.332056814973,-0.004911624277971427,0.05153296552110811,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9000.0,1.0,0.75,-4.785698792734923,6719.591093484083,0.0037854834548509686,0.07742167546949513,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,9000.0,1.0,1.0,-4.75475523255374,6717.845255277119,0.03472904363603391,0.10338287646378223,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,10500.0,1.0,0.0,-4.789484276189774,6724.797544414901,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,10500.0,1.0,0.25,-4.7821452701084155,6723.328069576218,0.007339006081358512,0.021851584809467348,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,10500.0,1.0,0.5,-4.797000229672113,6721.852937651088,-0.007515953482339022,0.043787292396011764,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
