time_min,X2,P2,P100,F200,F1,X1,T1,T200,actor_a1,actor_a2,residual_P100,residual_F200,applied_residual_P100,applied_residual_F200,execution_mask,w_hat_1,w_hat_2,w_est_1,w_est_2,residual_feasible_scale,residual_requested_norm,residual_applied_norm,residual_execution_ratio,feasible_action_mapping_scale,feasible_action_mapping_gap,base_P100_norm,base_F200_norm,candidate_P100_norm,candidate_F200_norm,qp_nominal_P100_norm,qp_nominal_F200_norm,hinf_feedback_P100_norm,hinf_feedback_F200_norm,reward,economic_cost,economic_reward,projection_penalty,mapping_penalty,move_penalty,safety_penalty,state_excess_squared,input_excess_squared,rpi_excess_squared,violation,rpi_violation,projection_gap,robust_state_violation,robust_input_violation,robust_region_violation,e_X2_norm,e_P2_norm,w_X2_norm,w_P2_norm,paper2016_scenario,state_shock_X2,state_shock_P2
0.0,25.0,50.743,300.52831370055276,219.04803771715427,10.0,5.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0008214739976605823,3.3422195191978865e-07,-0.00016429479953211643,6.684439038395772e-08,0.04999999999999994,0.0,0.0,0.0,0.04999999999999994,0.0,0.39679384269495177,-0.00638231681861858,0.39679384269495177,-0.00638231681861858,0.39679384269495177,-0.00638231681861858,1.0771875634055221,0.045361244590161325,-31.456892539272726,8711.658721138383,-11.456892539272726,0.0,0.0,0.0,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.12589078883974245,-0.008069868628448523,-0.0008214739976605823,3.3422195191978865e-07,pressure_positive,0.0,1.0
0.016666666666666666,25.083780624471466,50.759343694041505,300.52831370055276,219.0190195220286,10.0,5.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0008020599441753706,3.285813733877596e-07,-0.00029184782846076725,1.1919178698471808e-07,0.04999999999999994,0.0,0.0,0.0,0.04999999999999994,0.0,0.39679384269495177,-0.006368247593094728,0.39679384269495177,-0.006368247593094728,0.39679384269495177,-0.006368247593094728,1.0597353866319892,0.0450569934133809,-31.42948470029996,8706.17715334383,-11.429484700299959,0.0,0.0,0.0,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.12386232479315851,-0.007730915797825116,-0.0008020599441753706,3.285813733877596e-07,pressure_positive,0.0,0.0
0.03333333333333333,25.167504096973612,50.775643792274835,300.52831370055276,218.9893145864049,10.0,5.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0007827480533439957,3.229238234592202e-07,-0.00039002787343741293,1.599381942796185e-07,0.04999999999999994,0.0,0.0,0.0,0.04999999999999994,0.0,0.39679384269495177,-0.006354206453161431,0.39679384269495177,-0.006354206453161431,0.39679384269495177,-0.006354206453161431,1.042195543922195,0.044745902917210666,-31.402107803080213,8700.70177389988,-11.402107803080211,0.0,0.0,0.0,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.121823187074557,-0.007392766982900978,-0.0007827480533439957,3.229238234592202e-07,pressure_positive,0.0,0.0
0.05,25.251169240222872,50.79190037517117,300.52831370055276,218.9589292854493,10.0,5.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0007635383358998993,3.1725081908740016e-07,-0.00046472996592991016,1.9140071924117484e-07,0.04999999999999994,0.0,0.0,0.0,0.04999999999999994,0.0,0.39679384269495177,-0.006340193303403691,0.39679384269495177,-0.006340193303403691,0.39679384269495177,-0.006340193303403691,1.0245691597409716,0.044428036757896895,-31.374762115459646,8695.232636375767,-11.374762115459648,0.0,0.0,0.0,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.11977351081337541,-0.00705542322977748,-0.0007635383358998993,3.1725081908740016e-07,pressure_positive,0.0,0.0
0.06666666666666667,25.334774880546572,50.80811352337745,300.52831370055276,218.92786997750156,10.0,5.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0007444307979264375,3.115638763373507e-07,-0.0005206701323292156,2.1543335066041004e-07,0.04999999999999994,0.0,0.0,0.0,0.04999999999999994,0.0,0.39679384269495177,-0.006326208048769715,0.39679384269495177,-0.006326208048769715,0.39679384269495177,-0.006326208048769715,1.0068573546630397,0.04410345842378541,-31.34744790427138,8689.769794138114,-11.34744790427138,0.0,0.0,0.0,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.11771343067369239,-0.006718885556239007,-0.0007444307979264375,3.115638763373507e-07,pressure_positive,0.0,0.0
0.08333333333333333,25.418319847939593,50.82428331771547,300.52831370055276,218.89614300390923,10.0,5.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0007254254408701755,3.0586450835978773e-07,-0.0005616211940374076,2.3351958220028558e-07,0.04999999999999994,0.0,0.0,0.0,0.04999999999999994,0.0,0.39679384269495177,-0.006312250594569504,0.39679384269495177,-0.006312250594569504,0.39679384269495177,-0.006312250594569504,0.9890612453491427,0.043772231233661876,-31.320165435321755,8684.313300348189,-11.320165435321755,0.0,0.0,0.0,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.11564308085133415,-0.006383154951878661,-0.0007254254408701755,3.0586450835978773e-07,pressure_positive,0.0,0.0
0.1,25.501802976120622,50.84040983918085,300.52831370055276,218.86375468886246,10.0,5.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0007065222615579292,3.0015422547435833e-07,-0.0005906014075415119,2.4684651085510015e-07,0.04999999999999994,0.0,0.0,0.0,0.04999999999999994,0.0,0.39679384269495177,-0.0062983208464734534,0.39679384269495177,-0.0062983208464734534,0.39679384269495177,-0.0062983208464734534,0.9711819445223815,0.043434418335098174,-31.292914973376803,8678.863207959199,-11.292914973376805,0.0,0.0,0.0,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.11356259507100698,-0.0060482323782238,-0.0007065222615579292,3.0015422547435833e-07,pressure_positive,0.0,0.0
0.11666666666666667,25.58522310258797,50.85649316894206,300.52831370055276,218.83071133923008,10.0,5.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0006877212522122256,2.9443453569699685e-07,-0.0006100253764756546,2.563641158234795e-07,0.06253608695727117,0.0,0.0,0.0,0.06253608695727117,0.0,0.3898493608449684,-0.0062844187105109625,0.3898493608449684,-0.0062844187105109625,0.3898493608449684,-0.0062844187105109625,0.9532205609447627,0.043090082702811734,-31.265696782148822,8673.419569713602,-11.26569678214882,0.0,0.0,0.0,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.11142928668573926,-0.005708578580318091,-0.0006877212522122256,2.9443453569699685e-07,pressure_positive,0.0,0.0
0.13333333333333333,25.66857906867497,50.87253338833939,300.52831370055276,218.79602591466718,10.0,5.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0006690223999088751,2.8863292178549216e-07,-0.0006218247811622987,2.62817877015882e-07,0.062399618248486666,0.0,0.0,0.0,0.062399618248486666,0.0,0.37865380668733656,-0.006270703262391916,0.37865380668733656,-0.006270703262391916,0.37865380668733656,-0.006270703262391916,0.9348115318544302,0.04272951300906377,-31.23850813215719,8667.981839715276,-11.23850813215719,0.0,0.0,0.0,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.109217250769358,-0.005360817979701948,-0.0006690223999088751,2.8863292178549216e-07,pressure_positive,0.0,0.0
0.15,25.751869719559892,50.88853060685203,300.52831370055276,218.75910215264022,10.0,5.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0006504256866852742,2.8270805813024324e-07,-0.0006275449622668938,2.6679591323875427e-07,0.06226597235100069,0.0,0.0,0.0,0.06226597235100069,0.0,0.367729785695681,-0.006257271513900865,0.367729785695681,-0.006257271513900865,0.367729785695681,-0.006257271513900865,0.9157329797625664,0.04234684364030334,-31.211347457880777,8662.549704859994,-11.211347457880779,0.0,0.0,0.0,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.10692857462088226,-0.005005192124220265,-0.0006504256866852742,2.8270805813024324e-07,pressure_positive,0.0,0.0
