episode,evaluation_return_per_step,best_so_far_return_per_step,normalized_empirical_regret
395.0,-4.782113765954143,-4.780042702395809,-0.08201446912472013
400.0,-4.781907626466004,-4.780042702395809,-0.08201446912472013
405.0,-4.781356476456041,-4.780042702395809,-0.08201446912472013
410.0,-4.780290368289459,-4.780042702395809,-0.08201446912472013
415.0,-4.780347942714293,-4.780042702395809,-0.08201446912472013
420.0,-4.780103198060778,-4.780042702395809,-0.08201446912472013
425.0,-4.780339124731399,-4.780042702395809,-0.08201446912472013
430.0,-4.779657811421224,-4.779657811421224,-0.05475683025884434
435.0,-4.779795296541466,-4.779657811421224,-0.05475683025884434
440.0,-4.779369017431982,-4.779369017431982,-0.03430469501750316
445.0,-4.7795723546588675,-4.779369017431982,-0.03430469501750316
450.0,-4.779705951131299,-4.779369017431982,-0.03430469501750316
455.0,-4.779410211736951,-4.779369017431982,-0.03430469501750316
460.0,-4.779358741310713,-4.779358741310713,-0.03357694918556449
465.0,-4.779587485817913,-4.779358741310713,-0.03357694918556449
470.0,-4.779493217180664,-4.779358741310713,-0.03357694918556449
475.0,-4.77914510645474,-4.77914510645474,-0.018447517378171484
480.0,-4.779078720210429,-4.779078720210429,-0.013746102191618956
485.0,-4.779006160234675,-4.779006160234675,-0.008607468797181498
490.0,-4.7793511420418815,-4.779006160234675,-0.008607468797181498
495.0,-4.778884618634159,-4.778884618634159,0.0
500.0,-4.779260798749012,-4.778884618634159,0.0
