episode,policy_scale,return_per_step,economic_cost_mean,incremental_return_per_step,economic_cost_reduction_percent,violation_rate,robust_operating_region_violation_rate,rpi_violation_rate,qp_infeasible_rate,disturbance_bound_exceedance_rate,intervention_rate,mapping_rate,safe,positive_increment,practically_significant,eligible
10.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,0.25,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,0.5,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,0.75,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,1.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.0,0.0,-8.02757375156335,6687.73004647307,0.0,0.0,0.0,0.0,0.08444444444444443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
