episode,global_step,post_warmup_eligible,policy_scale,return_per_step,economic_cost_mean,incremental_return_per_step,economic_cost_reduction_percent,violation_rate,robust_operating_region_violation_rate,rpi_violation_rate,qp_infeasible_rate,disturbance_bound_exceedance_rate,intervention_rate,mapping_rate,safe,positive_increment,practically_significant,eligible
0.0,0.0,0.0,0.0,-4.78946563695699,6724.7911746098625,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,300.0,0.0,0.0,-4.78946563695699,6724.7911746098625,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,300.0,0.0,0.25,-4.788058998638833,6724.50949154572,0.0014066383181567943,0.0041887258180714135,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,300.0,0.0,0.5,-4.786652481635966,6724.227831433421,0.002813155321024219,0.00837711033420244,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,300.0,0.0,0.75,-4.8074677870944145,6723.94609005771,-0.018002150137424344,0.01256670326572541,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,300.0,0.0,1.0,-4.8060610013174925,6723.664373568149,-0.01659536436050235,0.01675592613147244,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1500.0,0.0,0.0,-4.78946563695699,6724.7911746098625,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1500.0,0.0,0.25,-4.80324239230361,6723.1003533741205,-0.013776755346619929,0.02514310395430488,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1500.0,0.0,0.5,-4.794785447764475,6721.4072941952945,-0.005319810807485226,0.0503194869060648,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1500.0,0.0,0.75,-4.786317453554772,6719.71211401403,0.00314818340221823,0.07552740990693148,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,1500.0,0.0,1.0,-4.755619089579202,6718.015276578393,0.03384654737778803,0.10075997686072978,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,3000.0,0.0,0.0,-4.78946563695699,6724.7911746098625,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,3000.0,0.0,0.25,-4.803643114986092,6723.18048946167,-0.014177478029101742,0.023951452266265483,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,3000.0,0.0,0.5,-4.79558286680163,6721.566760167413,-0.006117229844639915,0.0479481720506582,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,3000.0,0.0,0.75,-4.78750740548006,6719.950076193595,0.0019582314769301945,0.07198882895494921,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,3000.0,0.0,1.0,-4.7571973604787265,6718.330891209385,0.03226827647826358,0.09606667675969922,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,4500.0,0.0,0.0,-4.78946563695699,6724.7911746098625,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,4500.0,0.0,0.25,-4.80375718542878,6723.203291129613,-0.014291548471789817,0.023612383478091425,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,4500.0,0.0,0.5,-4.795805858527136,6721.611337001588,-0.006340221570146021,0.047285298914263474,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,4500.0,0.0,0.75,-4.787834616923937,6720.015485950098,0.0016310200330531544,0.07101616296719453,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,4500.0,0.0,1.0,-4.757624288110069,6718.416232952761,0.031841348846921136,0.09479761514634115,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,6000.0,1.0,0.0,-4.78946563695699,6724.7911746098625,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,6000.0,1.0,0.25,-4.804182174100939,6723.288883926677,-0.014716537143948827,0.022339588608454412,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,6000.0,1.0,0.5,-4.796652452752102,6721.781769291425,-0.007186815795112267,0.044750911073638204,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
