episode,global_step,return,return_per_step,total_reward_total,total_reward_mean,economic_cost_mean,economic_cost_total,economic_reward_mean,economic_reward_total,projection_penalty_mean,projection_penalty_total,mapping_penalty_mean,mapping_penalty_total,feasible_action_mapping_rate,residual_feasible_scale_mean,residual_feasible_scale_min,residual_requested_norm_mean,residual_applied_norm_mean,residual_execution_ratio_mean,move_penalty_mean,move_penalty_total,safety_penalty_mean,safety_penalty_total,reward_safety_penalty_mean,reward_safety_penalty_total,state_violation_penalty_mean,state_violation_penalty_total,input_violation_penalty_mean,input_violation_penalty_total,rpi_violation_event_penalty_mean,rpi_violation_event_penalty_total,qp_infeasible_penalty_mean,qp_infeasible_penalty_total,state_excess_penalty_mean,state_excess_penalty_total,input_excess_penalty_mean,input_excess_penalty_total,rpi_excess_penalty_mean,rpi_excess_penalty_total,rpi_penalty_excluded_from_training_reward,state_excess_squared_mean,input_excess_squared_mean,rpi_excess_squared_mean,violation_rate,robust_operating_region_violation_rate,rpi_violation_rate,disturbance_bound_exceedance_rate,intervention_rate,qp_infeasible_rate,rpi_utilization_peak,alpha,entropy,q_loss,actor_loss,execution_mask_mean,theta_cost_updates,theta_set_update_attempts,theta_set_update_accepts,theta_K_update_attempts,theta_K_update_accepts,theta_K_last_coordinate,theta_K_step_norm,theta_K_last_policy_score,theta_transition_samples,theta_data_hull_vertices,theta_membership_exceedances,theta_pending_uncovered_hull_vertices,theta_h_norm,theta_p_norm,theta_M_norm,theta_K_change_norm,theta_M_angle_deg,theta_td_error_abs_mean,theta_rpi_area,theta_minimum_residual_authority,theta_rpi_area_change_percent,robust_refinement_iterations,robust_refinement_uncovered_count,robust_refinement_max_excess,robust_refinement_relative_rpi_change,robust_region_search_attempts,last_feasible_scale,first_infeasible_scale,first_feasible_scale,minimum_certified_scale,maximum_certified_scale,last_lower_infeasible_scale,first_upper_infeasible_scale,robust_region_residual_hull_vertices,robust_region_max_sample_residual_norm,self_consistency_S_plus_Z_passed,evaluation_economic_reward_mean,evaluation_economic_reward_total,evaluation_projection_penalty_mean,evaluation_projection_penalty_total,evaluation_mapping_penalty_mean,evaluation_mapping_penalty_total,evaluation_move_penalty_mean,evaluation_move_penalty_total,evaluation_state_violation_penalty_mean,evaluation_state_violation_penalty_total,evaluation_input_violation_penalty_mean,evaluation_input_violation_penalty_total,evaluation_rpi_violation_event_penalty_mean,evaluation_rpi_violation_event_penalty_total,evaluation_rpi_excess_penalty_mean,evaluation_rpi_excess_penalty_total,evaluation_qp_infeasible_penalty_mean,evaluation_qp_infeasible_penalty_total,evaluation_total_reward_mean,evaluation_total_reward_total,evaluation_pressure_positive_J_econ,evaluation_pressure_positive_economic_cost_mean,evaluation_pressure_positive_baseline_J_econ,evaluation_pressure_positive_improvement_percent,evaluation_pressure_positive_residual_requested_norm_mean,evaluation_pressure_positive_residual_applied_norm_mean,evaluation_pressure_positive_residual_execution_ratio_mean,evaluation_pressure_positive_requested_state_dependence_norm,evaluation_pressure_positive_applied_state_dependence_norm,evaluation_pressure_negative_J_econ,evaluation_pressure_negative_economic_cost_mean,evaluation_pressure_negative_baseline_J_econ,evaluation_pressure_negative_improvement_percent,evaluation_pressure_negative_residual_requested_norm_mean,evaluation_pressure_negative_residual_applied_norm_mean,evaluation_pressure_negative_residual_execution_ratio_mean,evaluation_pressure_negative_requested_state_dependence_norm,evaluation_pressure_negative_applied_state_dependence_norm,evaluation_concentration_positive_J_econ,evaluation_concentration_positive_economic_cost_mean,evaluation_concentration_positive_baseline_J_econ,evaluation_concentration_positive_improvement_percent,evaluation_concentration_positive_residual_requested_norm_mean,evaluation_concentration_positive_residual_applied_norm_mean,evaluation_concentration_positive_residual_execution_ratio_mean,evaluation_concentration_positive_requested_state_dependence_norm,evaluation_concentration_positive_applied_state_dependence_norm,evaluation_return,evaluation_return_per_step,evaluation_economic_cost_mean,evaluation_theta_only_economic_cost_mean,evaluation_safe_sac_economic_cost_mean,evaluation_sac_incremental_cost_reduction_percent,evaluation_residual_requested_norm_mean,evaluation_residual_applied_norm_mean,evaluation_residual_execution_ratio_mean,evaluation_requested_residual_state_dependence_norm,evaluation_applied_residual_state_dependence_norm,evaluation_paper2016_sac_improvement_percent,evaluation_normalized_safe_performance_gap,safe_reference_cost
0,0,-1436.839691087097,-4.78946563695699,-1436.839691087097,-4.78946563695699,6724.7911746098625,2017437.3523829589,-1.5225548066301335,-456.76644198904006,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.0,0.0,0.0,0.0,0.0,3.2669108303268595,980.0732490980578,3.2669108303268595,980.0732490980578,0.0,0.0,0.0,0.0,3.266666666666667,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002441636601927831,0.07324909805783493,0.0,0.0,0.0,1.2208183009639154e-06,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,1.00269709731508,0.10000000000000002,nan,nan,nan,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,0.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,-1.5225548066301335,-456.76644198904006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.266666666666667,980.0,0.0002441636601927831,0.07324909805783493,0.0,0.0,-4.78946563695699,-1436.839691087097,2029638.8246303364,6765.462748767788,2029638.8246303364,0.0,0.0,0.0,0.0,0.0,0.0,2055407.124320267,6851.3570810675565,2055407.124320267,0.0,0.0,0.0,0.0,0.0,0.0,1967266.1081982732,6557.553693994244,1967266.1081982732,0.0,0.0,0.0,0.0,0.0,0.0,-1436.839691087097,-4.78946563695699,6724.7911746098625,6724.7911746098625,6724.7911746098625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,6318.318012899402
1,300,-647.0486162227846,-2.1568287207426153,-647.0486162227846,-2.1568287207426153,6851.6451657428925,2055493.5497228678,-2.1568247622952654,-647.0474286885797,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.257569557986554,0.01287847789932772,0.05000000000000025,3.958447350415236e-06,0.0011875342051245708,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9850941197478918,0.1,1.069888949394226,14.522173404693604,1.7649273872375488,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,300.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,-1.516920801421568,-455.0762404264705,0.0,0.0,0.0,0.0,1.1680118447409674e-09,3.5040355342229027e-07,0.0,0.0,0.0,0.0,3.288888888888889,986.6666666666666,0.0002513098390244496,0.07539295170733488,0.0,0.0,-4.8060610013174925,-1441.818300395248,2029299.2795349744,6764.330931783248,2029638.8246303364,0.0167293358424913,0.11568114636055872,0.005784057318027936,0.05000000000000026,0.1626458264267659,0.008132291321339018,2055077.2746963683,6850.257582321227,2055407.124320267,0.016047897275233276,0.12430967060084887,0.006215483530042446,0.05000000000000026,0.1626458264267659,0.008132291321339018,1966921.3819799914,6556.404606599972,1967266.1081982732,0.017523110719245706,0.11903772317596288,0.005951886158798149,0.05000000000000026,0.1626458264267659,0.008132291321339018,-1441.818300395248,-4.8060610013174925,6723.664373568149,6724.7911746098625,6723.664373568149,0.01675592613147244,0.11967618004579016,0.005983809002289509,0.05000000000000026,0.1626458264267659,0.008132291321339018,0.01675592613147244,-0.9972278586931256,6318.318012899402
2,600,-517.8996697729938,-1.726332232576646,-517.8996697729938,-1.726332232576646,6765.545932316821,2029663.7796950461,-1.7263285951649068,-517.8985785494721,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.25297432563839106,0.012648716281919563,0.05000000000000026,3.637411738027706e-06,0.0010912235214083118,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9898492900330054,0.1,0.47182708978652954,2.618510603904724,4.059980392456055,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,600.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
3,900,-205.50521392462366,-0.6850173797487455,-205.50521392462366,-0.6850173797487455,6557.282950456513,1967184.885136954,-0.6850136858633767,-205.50410575901302,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.25996058742272565,0.012998029371136291,0.05000000000000026,3.6938853689101684e-06,0.0011081656106730505,3.4007120767986136,1020.2136230395841,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00071207679861384,0.213623039584152,1.0,0.0,0.0,3.5603839930692e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0326820317287766,0.1,0.13793832063674927,3.704794764518738,5.056848526000977,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,900.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
4,1200,-646.3182961414092,-2.154394320471364,-646.3182961414092,-2.154394320471364,6851.158330651744,2055347.4991955233,-2.154390586839544,-646.3171760518632,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.26482740675380784,0.013241370337690376,0.05000000000000026,3.733631819788769e-06,0.0011200895459366306,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9863153193865798,0.1,-0.6171141862869263,0.1860942244529724,6.086905002593994,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,1200.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
5,1500,-518.1467347574733,-1.7271557825249109,-518.1467347574733,-1.7271557825249109,6765.71067603086,2029713.202809258,-1.7271523137351312,-518.1456941205394,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.248441055061581,0.012422052753079059,0.05000000000000026,3.468789781621852e-06,0.0010406369344865556,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9899825647382721,0.1,-1.1661068201065063,0.6084994375705719,8.61042308807373,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,1500.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,-1.4886753164727864,-446.60259494183583,0.0,0.0,0.0,0.0,2.0226324296970753e-08,6.067897289091226e-06,0.0,0.0,0.0,0.0,3.266666666666667,980.0,0.00027708621342640113,0.08312586402792034,0.0,0.0,-4.755619089579202,-1426.6857268737606,2027685.5716188608,6758.951905396203,2029638.8246303364,0.09623648246043487,0.3266408512466383,0.01633204256233191,0.05000000000000026,34.528787928814644,1.72643939644073,2053389.1031626589,6844.630343875529,2055407.124320267,0.09818109189805907,0.36157249232973426,0.018078624616486717,0.05000000000000026,34.528787928814644,1.72643939644073,1965139.0741390344,6550.463580463448,1967266.1081982732,0.10812131873643184,0.3268262169846115,0.016341310849230562,0.05000000000000026,34.528787928814644,1.72643939644073,-1426.6857268737606,-4.755619089579202,6718.015276578393,6724.7911746098625,6718.015276578393,0.10075997686072978,0.3383465201869947,0.01691732600934973,0.05000000000000026,34.528787928814644,1.72643939644073,0.10075997686072978,-0.9833300235544311,6318.318012899402
6,1800,-206.04526494302516,-0.6868175498100839,-206.04526494302516,-0.6868175498100839,6557.642993716016,1967292.8981148046,-0.6868139021608998,-206.04417064826993,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2498511529533936,0.012492557647669668,0.05000000000000026,3.647649184057093e-06,0.001094294755217128,3.4007137731792776,1020.2141319537833,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007137731792775592,0.21413195378326774,1.0,0.0,0.0,3.5688658963877956e-06,0.0,0.0,0.17,0.0,0.0,0.0,1.0327209377756252,0.1,-0.9796815514564514,0.1443120837211609,8.585634231567383,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,1800.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
7,2100,-515.8847461017281,-1.7196158203390937,-515.8847461017281,-1.7196158203390937,6764.202648729449,2029260.7946188345,-1.7196121772280906,-515.8836531684271,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.25813007210703853,0.012906503605351923,0.05000000000000026,3.643111002795379e-06,0.0010929333008386137,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.9899006865953937,0.1,-0.9877405762672424,0.39391857385635376,8.601110458374023,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,2100.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
8,2400,-205.55123678452878,-0.6851707892817626,-205.55123678452878,-0.6851707892817626,6557.313595711498,1967194.0787134494,-0.6851669121383053,-205.5500736414916,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.25654171280152566,0.01282708564007629,0.05000000000000026,3.877143456693257e-06,0.0011631430370079771,3.467420456658709,1040.2261369976127,0.0,0.0,0.0,0.0,0.0,0.0,3.466666666666667,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007537899920425617,0.22613699761276854,1.0,0.0,0.0,3.7689499602128086e-06,0.0,0.0,0.17333333333333334,0.0,0.0,0.0,1.033625659667341,0.09572789818048477,-0.9689517021179199,0.1418432593345642,10.416420936584473,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,2400.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
9,2700,-646.5765814735759,-2.155255271578586,-646.5765814735759,-2.155255271578586,6851.33057059328,2055399.171177984,-2.1552517865472085,-646.5755359641626,0.0,0.0,0.0,0.0,0.0,0.05000000000000026,0.04999999999999994,0.2466642074804975,0.012333210374024864,0.05000000000000026,3.4850313770939845e-06,0.0010455094131281953,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.9856674900660545,0.0873841717839241,-1.003561019897461,0.29175080358982086,10.231863021850586,1.0,0.0,648.0,2.0,1464.0,456.0,-1.0,0.223159136044214,nan,2700.0,15.0,0.0,0.0,0.0,0.0,64198.77867529456,0.6690638882999602,1.0,nan,6.335133178650251,0.04999999999999994,2095.171925249855,13.0,0.0,0.0,nan,13.0,2.2258758544921875,2.44140625,1.0,1.0,2.2258758544921875,nan,2.44140625,15.0,0.0010611044147720117,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6318.318012899402
