episode,policy_scale,return_per_step,economic_cost_mean,incremental_return_per_step,economic_cost_reduction_percent,violation_rate,rpi_violation_rate,qp_infeasible_rate,disturbance_bound_exceedance_rate,intervention_rate,mapping_rate,safe,positive_increment,eligible
15.0,0.25,-0.9133777339775012,6393.2387229030855,-0.00038845429826361855,-0.0011547808648621127,0.0,0.0,0.0,0.0,0.0,0.7174999999999999,1.0,0.0,0.0
15.0,0.5,-0.9135218792562977,6393.253248028405,-0.0005325995770600889,-0.0013819785917530383,0.0,0.0,0.0,0.0,0.0,0.9768333333333334,1.0,0.0,0.0
15.0,0.75,-0.9136751626299028,6393.2555023608365,-0.0006858829506651842,-0.0014172401948548358,0.0,0.0,0.0,0.0,0.0,0.9958333333333335,1.0,0.0,0.0
15.0,1.0,-0.9138928013189304,6393.256029584136,-0.0009035216396927614,-0.001425486866227697,0.0,0.0,0.0,0.0,0.0,0.9980000000000001,1.0,0.0,0.0
110.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
110.0,0.25,-0.9131007649581869,6393.177820257602,-0.00011148527894933036,-0.0002021596439928286,0.0,0.0,0.0,0.0,0.0,0.931,1.0,0.0,0.0
110.0,0.5,-0.9132941089496924,6393.188394576738,-0.00030482927045483166,-0.00036756002561102937,0.0,0.0,0.0,0.0,0.0,0.9326666666666666,1.0,0.0,0.0
110.0,0.75,-0.9135667769025796,6393.195999434277,-0.0005774972233419939,-0.0004865129646192208,0.0,0.0,0.0,0.0,0.0,0.9365,1.0,0.0,0.0
110.0,1.0,-0.9139262372633343,6393.202509025181,-0.0009369575840967315,-0.0005883340659051504,0.0,0.0,0.0,0.0,0.0,0.9366666666666666,1.0,0.0,0.0
200.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
200.0,0.25,-0.913180611170369,6393.201269918359,-0.0001913314911313746,-0.0005689523223974363,0.0,0.0,0.0,0.0,0.0,0.41683333333333333,1.0,0.0,0.0
200.0,0.5,-0.9134028056729804,6393.235611220869,-0.00041352599374278043,-0.001106108849245418,0.0,0.0,0.0,0.0,0.0,0.7068333333333333,1.0,0.0,0.0
200.0,0.75,-0.9136592024764324,6393.265233551309,-0.0006699227971947996,-0.001569452606568991,0.0,0.0,0.0,0.0,0.0,0.8153333333333332,1.0,0.0,0.0
200.0,1.0,-0.9139443433661946,6393.293683270163,-0.0009550636869569695,-0.00201445471924067,0.0,0.0,0.0,0.0,0.0,0.8370000000000001,1.0,0.0,0.0
115.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
115.0,0.25,-0.9131168703682331,6393.182530131641,-0.00012759068899548254,-0.00027583010479749606,0.0,0.0,0.0,0.0,0.0,0.8983333333333334,1.0,0.0,0.0
115.0,0.5,-0.9133299676201614,6393.201950594429,-0.0003406879409237895,-0.0005795992567616854,0.0,0.0,0.0,0.0,0.0,0.8961666666666668,1.0,0.0,0.0
115.0,0.75,-0.9136153243073193,6393.220939062502,-0.00062604462808169,-0.0008766112747901465,0.0,0.0,0.0,0.0,0.0,0.9045,1.0,0.0,0.0
115.0,1.0,-0.9139689610300045,6393.23908234711,-0.00097968135076687,-0.0011604031822890146,0.0,0.0,0.0,0.0,0.0,0.9055,1.0,0.0,0.0
140.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
140.0,0.25,-0.9130817064822107,6393.173196013107,-9.242680297305572e-05,-0.00012982857525943865,0.0,0.0,0.0,0.0,0.0,0.961,1.0,0.0,0.0
140.0,0.5,-0.9132849676497076,6393.183441729034,-0.0002956879704699711,-0.0002900890423884513,0.0,0.0,0.0,0.0,0.0,0.9598333333333334,1.0,0.0,0.0
140.0,0.75,-0.913589804867509,6393.193924966464,-0.0006005251882713614,-0.00045406475083250994,0.0,0.0,0.0,0.0,0.0,0.959,1.0,0.0,0.0
140.0,1.0,-0.9139953312417625,6393.204627920451,-0.0010060515625248678,-0.0006214772008648754,0.0,0.0,0.0,0.0,0.0,0.9588333333333333,1.0,0.0,0.0
20.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.0,0.25,-0.9131678926187045,6393.192063725469,-0.00017861293946686008,-0.00042495176805744335,0.0,0.0,0.0,0.0,0.0,0.875,1.0,0.0,0.0
20.0,0.5,-0.9133522931223336,6393.202387863602,-0.00036301344309597194,-0.0005864388922154527,0.0,0.0,0.0,0.0,0.0,0.9128333333333334,1.0,0.0,0.0
20.0,0.75,-0.9136101606069215,6393.208224632251,-0.0006208809276838645,-0.000677735906196537,0.0,0.0,0.0,0.0,0.0,0.9281666666666667,1.0,0.0,0.0
20.0,1.0,-0.9139961785166725,6393.2194185438775,-0.0010068988374348775,-0.000852827770854761,0.0,0.0,0.0,0.0,0.0,0.9426666666666667,1.0,0.0,0.0
90.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
90.0,0.25,-0.9131473557117231,6393.18924609674,-0.00015807603248552127,-0.00038087925038219093,0.0,0.0,0.0,0.0,0.0,0.8393333333333333,1.0,0.0,0.0
90.0,0.5,-0.9133743832010737,6393.212820745942,-0.0003851035218360721,-0.000749626961190718,0.0,0.0,0.0,0.0,0.0,0.843,1.0,0.0,0.0
90.0,0.75,-0.9136630671264503,6393.2340123590075,-0.0006737874472126926,-0.001081099923500325,0.0,0.0,0.0,0.0,0.0,0.8476666666666667,1.0,0.0,0.0
90.0,1.0,-0.9140107634685578,6393.252096473101,-0.00102148378932021,-0.0013639663032705286,0.0,0.0,0.0,0.0,0.0,0.8513333333333333,1.0,0.0,0.0
145.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
145.0,0.25,-0.913172535405732,6393.19452769287,-0.00018325572649435795,-0.0004634924195385766,0.0,0.0,0.0,0.0,0.0,0.7356666666666666,1.0,0.0,0.0
145.0,0.5,-0.9134254897424495,6393.223337386863,-0.0004362100632119281,-0.0009141251571939097,0.0,0.0,0.0,0.0,0.0,0.8930000000000001,1.0,0.0,0.0
145.0,0.75,-0.9137059353662452,6393.241753919879,-0.0007166556870076279,-0.0012021911357134975,0.0,0.0,0.0,0.0,0.0,0.9483333333333334,1.0,0.0,0.0
145.0,1.0,-0.9140313984566516,6393.253045236927,-0.0010421187774140028,-0.0013788065872570605,0.0,0.0,0.0,0.0,0.0,0.9518333333333334,1.0,0.0,0.0
60.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60.0,0.25,-0.9130704691264925,6393.168922265858,-8.118944725488131e-05,-6.297988108188239e-05,0.0,0.0,0.0,0.0,0.0,0.9498333333333333,1.0,0.0,0.0
60.0,0.5,-0.9132736200462267,6393.172910100019,-0.0002843403669890998,-0.00012535640704777843,0.0,0.0,0.0,0.0,0.0,0.9514999999999999,1.0,0.0,0.0
60.0,0.75,-0.9136001082727634,6393.177093255969,-0.0006108285935257918,-0.0001907880988358141,0.0,0.0,0.0,0.0,0.0,0.9523333333333334,1.0,0.0,0.0
60.0,1.0,-0.9140492493834848,6393.181259874512,-0.0010599697042471545,-0.0002559611173702212,0.0,0.0,0.0,0.0,0.0,0.9538333333333333,1.0,0.0,0.0
135.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
135.0,0.25,-0.9130671765846374,6393.171792599449,-7.78969053998324e-05,-0.00010787679267178981,0.0,0.0,0.0,0.0,0.0,0.8073333333333332,1.0,0.0,0.0
135.0,0.5,-0.9133122565331272,6393.194318108312,-0.0003229768538896005,-0.00046021415968062514,0.0,0.0,0.0,0.0,0.0,0.9041666666666667,1.0,0.0,0.0
135.0,0.75,-0.9136577056142491,6393.2185064489095,-0.0006684259350114852,-0.0008385610503352485,0.0,0.0,0.0,0.0,0.0,0.9083333333333332,1.0,0.0,0.0
135.0,1.0,-0.9141002425605139,6393.243694146205,-0.0011109628812763228,-0.001232539583745844,0.0,0.0,0.0,0.0,0.0,0.907,1.0,0.0,0.0
170.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
170.0,0.25,-0.9133913390917422,6393.243111806015,-0.0004020594125045962,-0.0012234307902252598,0.0,0.0,0.0,0.0,0.0,0.29883333333333334,1.0,0.0,0.0
170.0,0.5,-0.9137387644070488,6393.3053388824,-0.0007494847278112227,-0.002196768368698855,0.0,0.0,0.0,0.0,0.0,0.6716666666666665,1.0,0.0,0.0
170.0,0.75,-0.9139888837899331,6393.341296836072,-0.000999604110695551,-0.0027592120762737404,0.0,0.0,0.0,0.0,0.0,0.7623333333333333,1.0,0.0,0.0
170.0,1.0,-0.9142626448599938,6393.374157315007,-0.0012733651807561586,-0.0032732059974520645,0.0,0.0,0.0,0.0,0.0,0.7825000000000001,1.0,0.0,0.0
150.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
150.0,0.25,-0.9132192493657737,6393.204556313826,-0.00022996968653610228,-0.000620357151164504,0.0,0.0,0.0,0.0,0.0,0.7003333333333334,1.0,0.0,0.0
150.0,0.5,-0.9135355790330802,6393.248993029906,-0.0005462993538426497,-0.0013154231599993482,0.0,0.0,0.0,0.0,0.0,0.7520000000000001,1.0,0.0,0.0
150.0,0.75,-0.9139069362077813,6393.29215481673,-0.0009176565285436977,-0.0019905471013736352,0.0,0.0,0.0,0.0,0.0,0.7898333333333333,1.0,0.0,0.0
150.0,1.0,-0.9143145789617252,6393.330760218603,-0.0013252992824875909,-0.002594401413009188,0.0,0.0,0.0,0.0,0.0,0.8156666666666667,1.0,0.0,0.0
180.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
180.0,0.25,-0.9134095958400293,6393.246022451595,-0.00042031616079174494,-0.0012689582500644333,0.0,0.0,0.0,0.0,0.0,0.42050000000000004,1.0,0.0,0.0
180.0,0.5,-0.9137233911045476,6393.299387551592,-0.0007341114253099912,-0.00210367940720921,0.0,0.0,0.0,0.0,0.0,0.5463333333333333,1.0,0.0,0.0
180.0,0.75,-0.9139947112778715,6393.334783895778,-0.0010054315986338658,-0.0026573385848207135,0.0,0.0,0.0,0.0,0.0,0.7801666666666667,1.0,0.0,0.0
180.0,1.0,-0.914328387748642,6393.366832566087,-0.0013391080694044044,-0.00315863443486539,0.0,0.0,0.0,0.0,0.0,0.8264999999999999,1.0,0.0,0.0
95.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
95.0,0.25,-0.9133119444876141,6393.222650524935,-0.0003226648083765049,-0.0009033814654601296,0.0,0.0,0.0,0.0,0.0,0.5906666666666667,1.0,0.0,0.0
95.0,0.5,-0.9136608714726312,6393.272899281481,-0.0006715917933936,-0.0016893576973403056,0.0,0.0,0.0,0.0,0.0,0.6148333333333333,1.0,0.0,0.0
95.0,0.75,-0.9140219787379099,6393.313872153962,-0.001032699058672315,-0.00233024328606215,0.0,0.0,0.0,0.0,0.0,0.6393333333333334,1.0,0.0,0.0
95.0,1.0,-0.9143976317726924,6393.3466473059525,-0.001408352093454801,-0.0028429025483318266,0.0,0.0,0.0,0.0,0.0,0.6588333333333333,1.0,0.0,0.0
165.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
165.0,0.25,-0.9133681633694991,6393.23667822574,-0.00037888369026151114,-0.0011227986247913787,0.0,0.0,0.0,0.0,0.0,0.5276666666666666,1.0,0.0,0.0
165.0,0.5,-0.9138062958168119,6393.31206472107,-0.0008170161375743445,-0.0023019719537677443,0.0,0.0,0.0,0.0,0.0,0.6266666666666666,1.0,0.0,0.0
165.0,0.75,-0.9142016157441968,6393.369811124048,-0.0012123360649591852,-0.003205224160133021,0.0,0.0,0.0,0.0,0.0,0.7643333333333334,1.0,0.0,0.0
165.0,1.0,-0.914506457926672,6393.4000410993,-0.0015171782474343587,-0.003678072518410555,0.0,0.0,0.0,0.0,0.0,0.8614999999999999,1.0,0.0,0.0
175.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
175.0,0.25,-0.9134224958409668,6393.245690152927,-0.00043321616172919963,-0.0012637605322831052,0.0,0.0,0.0,0.0,0.0,0.45883333333333337,1.0,0.0,0.0
175.0,0.5,-0.9139111712520777,6393.325347192368,-0.0009218915728400612,-0.0025097324529037915,0.0,0.0,0.0,0.0,0.0,0.7336666666666667,1.0,0.0,0.0
175.0,0.75,-0.9142168604284285,6393.355457077815,-0.0012275807491909374,-0.0029807024018648283,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0
175.0,1.0,-0.9145323310080179,6393.372902154297,-0.0015430513287802983,-0.0032535731437557083,0.0,0.0,0.0,0.0,0.0,0.9278333333333334,1.0,0.0,0.0
70.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70.0,0.25,-0.9134287612027213,6393.247613184375,-0.00043948152348372016,-0.0012938400231086848,0.0,0.0,0.0,0.0,0.0,0.5593333333333333,1.0,0.0,0.0
70.0,0.5,-0.9137767576777199,6393.302027610276,-0.0007874779984823332,-0.002144974426607937,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,1.0,0.0,0.0
70.0,0.75,-0.9141366925660604,6393.34870440917,-0.0011474128868228517,-0.002875079150231646,0.0,0.0,0.0,0.0,0.0,0.6933333333333334,1.0,0.0,0.0
70.0,1.0,-0.9145512465460236,6393.395812258019,-0.001561966866786002,-0.00361192623014238,0.0,0.0,0.0,0.0,0.0,0.7154999999999999,1.0,0.0,0.0
100.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100.0,0.25,-0.9134357203446433,6393.249090953301,-0.0004464406654056674,-0.0013169548488608212,0.0,0.0,0.0,0.0,0.0,0.4056666666666667,1.0,0.0,0.0
100.0,0.5,-0.9138367533710602,6393.314562703468,-0.0008474736918225867,-0.002341044657805139,0.0,0.0,0.0,0.0,0.0,0.4486666666666667,1.0,0.0,0.0
100.0,0.75,-0.914208842571537,6393.364699639562,-0.0012195628922994084,-0.0031252718271388034,0.0,0.0,0.0,0.0,0.0,0.4928333333333333,1.0,0.0,0.0
100.0,1.0,-0.9146036885752419,6393.409453855249,-0.0016144088960042824,-0.0038253040712019726,0.0,0.0,0.0,0.0,0.0,0.544,1.0,0.0,0.0
55.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55.0,0.25,-0.9134953651223162,6393.263334137827,-0.0005060854430786188,-0.0015397425409993707,0.0,0.0,0.0,0.0,0.0,0.30933333333333335,1.0,0.0,0.0
55.0,0.5,-0.9139317541194122,6393.342875396633,-0.0009424744401745899,-0.002783903455062542,0.0,0.0,0.0,0.0,0.0,0.34149999999999997,1.0,0.0,0.0
55.0,0.75,-0.9143014272738575,6393.404534520258,-0.0013121475946199501,-0.0037483572839446225,0.0,0.0,0.0,0.0,0.0,0.38916666666666666,1.0,0.0,0.0
55.0,1.0,-0.9146845016264223,6393.463501369949,-0.001695221947184744,-0.0046706993578928295,0.0,0.0,0.0,0.0,0.0,0.4533333333333333,1.0,0.0,0.0
5.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,0.25,-0.9141888843645317,6393.403905486725,-0.00119960468529412,-0.0037385181269304667,0.0,0.0,0.0,0.0,0.0,0.28883333333333333,1.0,0.0,0.0
5.0,0.5,-0.9146252996986518,6393.48361358625,-0.0016360200194142083,-0.004985288714312541,0.0,0.0,0.0,0.0,0.0,0.9456666666666665,1.0,0.0,0.0
5.0,0.75,-0.9148178865514883,6393.498804493895,-0.0018286068722507265,-0.0052229004119977674,0.0,0.0,0.0,0.0,0.0,0.9826666666666667,1.0,0.0,0.0
5.0,1.0,-0.9150444494315085,6393.503680536703,-0.0020551697522709356,-0.005299170035689516,0.0,0.0,0.0,0.0,0.0,0.9994999999999999,1.0,0.0,0.0
160.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
160.0,0.25,-0.913504517011317,6393.265849842658,-0.0005152373320793657,-0.001579092454105307,0.0,0.0,0.0,0.0,0.0,0.31466666666666665,1.0,0.0,0.0
160.0,0.5,-0.9140554131861105,6393.370141778934,-0.0010661335068729016,-0.00321039616635283,0.0,0.0,0.0,0.0,0.0,0.3858333333333333,1.0,0.0,0.0
160.0,0.75,-0.9145850825570943,6393.465796266195,-0.0015958028778566558,-0.004706595448223172,0.0,0.0,0.0,0.0,0.0,0.4573333333333333,1.0,0.0,0.0
160.0,1.0,-0.9150993299210683,6393.552142509328,-0.002110050241830752,-0.006057197920394466,0.0,0.0,0.0,0.0,0.0,0.5586666666666666,1.0,0.0,0.0
45.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45.0,0.25,-0.9132302031782579,6393.192241772925,-0.00024092349902027355,-0.00042773673385681783,0.0,0.0,0.0,0.0,0.0,0.8330000000000001,1.0,0.0,0.0
45.0,0.5,-0.9136698746227498,6393.217611446264,-0.0006805949435122471,-0.000824561682879113,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.0,0.0
45.0,0.75,-0.9143013124001983,6393.239596930369,-0.0013120327209606986,-0.0011684521418830257,0.0,0.0,0.0,0.0,0.0,0.8515,1.0,0.0,0.0
45.0,1.0,-0.9151340916886391,6393.259738793425,-0.002144812009401531,-0.0014835052241039773,0.0,0.0,0.0,0.0,0.0,0.8605,1.0,0.0,0.0
190.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
190.0,0.25,-0.9135976156593847,6393.285484737156,-0.00060833598014709,-0.0018862156836498443,0.0,0.0,0.0,0.0,0.0,0.23500000000000001,1.0,0.0,0.0
190.0,0.5,-0.914264124984215,6393.415756542661,-0.0012748453049774566,-0.00392388884908448,0.0,0.0,0.0,0.0,0.0,0.2648333333333333,1.0,0.0,0.0
190.0,0.75,-0.9148144993110384,6393.520506516107,-0.001825219631800823,-0.0055623570436678415,0.0,0.0,0.0,0.0,0.0,0.48,1.0,0.0,0.0
190.0,1.0,-0.9151822959322783,6393.585454215721,-0.0021930162530406916,-0.006578249808394916,0.0,0.0,0.0,0.0,0.0,0.5569999999999999,1.0,0.0,0.0
185.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
185.0,0.25,-0.9137782733868632,6393.321675388564,-0.0007889937076256404,-0.0024522991805832977,0.0,0.0,0.0,0.0,0.0,0.23233333333333336,1.0,0.0,0.0
185.0,0.5,-0.9142765024746359,6393.416624222959,-0.0012872227953982796,-0.003937460848434987,0.0,0.0,0.0,0.0,0.0,0.3655,1.0,0.0,0.0
185.0,0.75,-0.9147155001653428,6393.496009560385,-0.0017262204861051567,-0.005179182886242808,0.0,0.0,0.0,0.0,0.0,0.5099999999999999,1.0,0.0,0.0
185.0,1.0,-0.9151935663580147,6393.580345740701,-0.0022042866787771453,-0.006498344548582385,0.0,0.0,0.0,0.0,0.0,0.5559999999999999,1.0,0.0,0.0
40.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40.0,0.25,-0.9135771394073332,6393.2731153068335,-0.0005878597280956077,-0.0016927367022001507,0.0,0.0,0.0,0.0,0.0,0.4875,1.0,0.0,0.0
40.0,0.5,-0.9140456583673965,6393.334538239272,-0.0010563786881588877,-0.002653496098193254,0.0,0.0,0.0,0.0,0.0,0.5926666666666667,1.0,0.0,0.0
40.0,0.75,-0.9146015206092182,6393.393589232979,-0.0016122409299805796,-0.003577154328026236,0.0,0.0,0.0,0.0,0.0,0.6758333333333333,1.0,0.0,0.0
40.0,1.0,-0.915251304337407,6393.454275947103,-0.0022620246581693815,-0.0045263980142550495,0.0,0.0,0.0,0.0,0.0,0.6948333333333334,1.0,0.0,0.0
155.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
155.0,0.25,-0.9135531456583174,6393.274737968226,-0.0005638659790797584,-0.001718117893189828,0.0,0.0,0.0,0.0,0.0,0.408,1.0,0.0,0.0
155.0,0.5,-0.9141685156071087,6393.389426581641,-0.0011792359278710585,-0.0035120433633279227,0.0,0.0,0.0,0.0,0.0,0.49300000000000005,1.0,0.0,0.0
155.0,0.75,-0.9147485143366616,6393.491261312886,-0.0017592346574240025,-0.0051049121990995525,0.0,0.0,0.0,0.0,0.0,0.5921666666666666,1.0,0.0,0.0
155.0,1.0,-0.9152722793670813,6393.575612152352,-0.002282999687843734,-0.00642430315552805,0.0,0.0,0.0,0.0,0.0,0.6566666666666666,1.0,0.0,0.0
125.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
125.0,0.25,-0.91348103302495,6393.254313899318,-0.0004917533457123868,-0.0013986506302482245,0.0,0.0,0.0,0.0,0.0,0.6985000000000001,1.0,0.0,0.0
125.0,0.5,-0.9140177729578536,6393.335147616952,-0.0010284932786159828,-0.0026630278041643546,0.0,0.0,0.0,0.0,0.0,0.7115,1.0,0.0,0.0
125.0,0.75,-0.9146338080009251,6393.414264472099,-0.0016445283216874884,-0.003900550321346374,0.0,0.0,0.0,0.0,0.0,0.7163333333333334,1.0,0.0,0.0
125.0,1.0,-0.9152998567241882,6393.48580609684,-0.0023105770449506347,-0.005019583318408685,0.0,0.0,0.0,0.0,0.0,0.7203333333333334,1.0,0.0,0.0
50.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50.0,0.25,-0.9136179855119023,6393.284032299179,-0.0006287058326647221,-0.0018634970771182684,0.0,0.0,0.0,0.0,0.0,0.2836666666666667,1.0,0.0,0.0
50.0,0.5,-0.9142282764840782,6393.386166605372,-0.0012389968048406308,-0.0034610517758736996,0.0,0.0,0.0,0.0,0.0,0.29183333333333333,1.0,0.0,0.0
50.0,0.75,-0.9147938875098602,6393.465875058898,-0.0018046078306226399,-0.00470782790044618,0.0,0.0,0.0,0.0,0.0,0.3045,1.0,0.0,0.0
50.0,1.0,-0.9153207080764915,6393.524355385755,-0.002331428397253865,-0.005622559927699544,0.0,0.0,0.0,0.0,0.0,0.31383333333333335,1.0,0.0,0.0
130.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
130.0,0.25,-0.9135773666393531,6393.277160148081,-0.0005880869601154748,-0.001756004916195356,0.0,0.0,0.0,0.0,0.0,0.4411666666666667,1.0,0.0,0.0
130.0,0.5,-0.9142075839421823,6393.386661262222,-0.0012183042629446694,-0.0034687890524599196,0.0,0.0,0.0,0.0,0.0,0.5583333333333332,1.0,0.0,0.0
130.0,0.75,-0.9147899215348804,6393.47461542962,-0.0018006418556427706,-0.004844542201804847,0.0,0.0,0.0,0.0,0.0,0.6308333333333334,1.0,0.0,0.0
130.0,1.0,-0.9154256176596123,6393.560503958535,-0.002436337980374681,-0.006187985243153433,0.0,0.0,0.0,0.0,0.0,0.6629999999999999,1.0,0.0,0.0
30.0,0.0,-0.9129892796792376,6393.164895858209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,-0.9131662123142127,6393.169771971494,-0.00017693263497509104,-7.627072606820293e-05,0.0,0.0,0.0,0.0,0.0,0.9806666666666667,1.0,0.0,0.0
30.0,0.5,-0.9136488329815559,6393.174756300289,-0.0006595533023182609,-0.00015423412723819673,0.0,0.0,0.0,0.0,0.0,0.9805,1.0,0.0,0.0
