episode,return,return_per_step,economic_cost_mean,economic_reward_mean,projection_penalty_mean,mapping_penalty_mean,feasible_action_mapping_rate,move_penalty_mean,safety_penalty_mean,state_excess_squared_mean,input_excess_squared_mean,rpi_excess_squared_mean,violation_rate,rpi_violation_rate,disturbance_bound_exceedance_rate,intervention_rate,qp_infeasible_rate,rpi_utilization_peak,alpha,entropy,q_loss,actor_loss,execution_mask_mean,theta_cost_updates,theta_set_update_attempts,theta_set_update_accepts,theta_K_update_attempts,theta_K_update_accepts,theta_K_last_coordinate,theta_K_step_norm,theta_K_last_policy_score,theta_transition_samples,theta_data_hull_vertices,theta_membership_exceedances,theta_pending_uncovered_hull_vertices,theta_h_norm,theta_p_norm,theta_M_norm,theta_K_change_norm,theta_M_angle_deg,theta_td_error_abs_mean,theta_rpi_area,theta_rpi_area_change_percent,evaluation_return,evaluation_return_per_step,evaluation_economic_cost_mean,evaluation_theta_only_economic_cost_mean,evaluation_safe_sac_economic_cost_mean,evaluation_sac_incremental_cost_reduction_percent,evaluation_normalized_safe_performance_gap,safe_reference_cost
43,-1769.8464672244363,-0.8849232336122181,6387.409793039383,-0.8842137655851203,0.0,0.000692198430809962,0.6105,1.726959628765435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08970123094117255,0.028848962858319283,-1.9140543937683105,17.9334774017334,58.52027893066406,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,6.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
44,-1905.8553274052745,-0.9529276637026373,6401.013704162702,-0.9522333212017109,0.0,0.0006780416796517772,0.6385,1.6300821274258978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09563324819924529,0.02634960599243641,-2.000239372253418,18.826902389526367,59.238182067871094,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,6.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
45,-1775.4902212651245,-0.8877451106325622,6387.985576198382,-0.887092681380143,0.0,0.0006407089214315107,0.616,1.1720330991813604e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08149394914045185,0.02394070476293564,-2.124934434890747,41.05533790588379,59.20932388305664,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,6.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1830.2681833772783,-0.9151340916886391,6393.259738793425,6393.164895858209,6393.259738793425,-0.0014835052241039773,-1.0229919685662237,6389.039849542907
46,-1788.7110778842507,-0.8943555389421254,6389.275318313254,-0.893541391954464,0.0,0.0008012070300779481,0.633,1.293995758178339e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09876773059628584,0.022268155589699745,-1.8286479711532593,1.8699041604995728,60.05511474609375,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
47,-1797.5206726199674,-0.8987603363099838,6390.211634858688,-0.8982229746817018,0.0,0.000522693024008198,0.5465,1.4668604273190694e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11090849888204941,0.023325912654399872,-1.6978119611740112,19.563785552978516,60.87579345703125,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
48,-1801.3879292876848,-0.9006939646438423,6390.592202306941,-0.9001258119229448,0.0,0.0005497404704463671,0.4785,1.84122504506984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09329755062988097,0.026097306981682777,-2.216219902038574,2.1394577026367188,57.14469528198242,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
49,-1822.8142501092454,-0.9114071250546227,6392.705969240874,-0.9106946465925024,0.0,0.0006978496448625763,0.5525,1.4628817260161165e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09656453137593393,0.029960213229060173,-1.8321781158447266,27.418095588684082,59.797508239746094,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
50,-1801.1950802220786,-0.9005975401110393,6390.605099455345,-0.9001902976649638,0.0,0.00038580966522084193,0.4,2.1432780854916152e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08808834296251865,0.02801649272441864,-1.8323789834976196,61.90089797973633,60.24690246582031,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1830.6414161529829,-0.9153207080764915,6393.524355385755,6393.164895858209,6393.524355385755,-0.005622559927699544,-1.0871407252357042,6389.039849542907
51,-1727.844307333024,-0.863922153666512,6383.256041246226,-0.8634450066193168,0.0,0.00046465782340012466,0.5295,1.2489223797597926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09189973135990616,0.024169612675905228,-2.0851006507873535,9.66855764389038,57.524070739746094,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
52,-1796.1914446030312,-0.8980957223015156,6390.081933985471,-0.8975744703156109,0.0,0.0005064876361902356,0.549,1.4764349713852255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08375092840295617,0.022408341988921165,-1.911813735961914,27.395630836486816,60.302154541015625,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,0.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
53,-1815.7546859725692,-0.9078773429862846,6392.062858451706,-0.9074790926467706,0.0,0.0003832010891781438,0.471,1.5049250336336194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.10266613978675013,0.021264635026454926,-1.7227694988250732,17.728986740112305,59.7924690246582,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
54,-1783.6058746495296,-0.8918029373247648,6388.827657946047,-0.8913030901184195,0.0,0.0004897647376337715,0.4875,1.0082468710358875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10807774151428806,0.023713411763310432,-1.7535709142684937,29.429372787475586,61.397029876708984,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
55,-1773.7621657840116,-0.8868810828920058,6387.86385986866,-0.8864840997315233,0.0,0.00038612832934378094,0.56,1.0854831135643712e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09109284986439414,0.025681713595986366,-2.1088669300079346,1.4237861037254333,59.734336853027344,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1829.3690032528445,-0.9146845016264223,6393.463501369949,6393.164895858209,6393.463501369949,-0.0046706993578928295,-1.0723884021937398,6389.039849542907
56,-1843.3812619042524,-0.9216906309521262,6394.821503456928,-0.9212723176728954,0.0,0.0004013967120964326,0.6075,1.6916567133990173e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09027556174902453,0.018549254164099693,-1.8784372806549072,26.883760452270508,59.62519073486328,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
57,-1770.6806876845355,-0.8853403438422678,6387.542088399355,-0.8848752423849788,0.0,0.0004524373162581137,0.6015,1.2664141032506895e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09631596644756689,0.025527382269501686,-1.981797218322754,17.859636306762695,60.213035583496094,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
58,-1825.448684510308,-0.9127243422551541,6393.049836221678,-0.9124139814965635,0.0,0.00029925373220952747,0.626,1.1107026380736719e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08928358612460592,0.022768983617424965,-1.9784760475158691,6.690197229385376,59.7054557800293,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
59,-1762.6767714527966,-0.8813383857263983,6386.780473045254,-0.8810671656144743,0.0,0.0002606870612233014,0.6365,1.0533050701415472e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082326759667128,0.028620295226573944,-2.779026508331299,1.7617602348327637,59.508872985839844,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
60,-1881.1539018549756,-0.9405769509274878,6398.617300691898,-0.9402513038477185,0.0,0.0003194123319166573,0.6985,6.234747849660607e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09337752748430073,0.022555788978934288,-1.4637632369995117,13.510275840759277,59.791160583496094,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1828.0984987669697,-0.9140492493834848,6393.181259874512,6393.164895858209,6393.181259874512,-0.0002559611173702212,-1.0039669897140444,6389.039849542907
61,-1725.7998994123768,-0.8628999497061884,6383.0672827991175,-0.8625012143837552,0.0,0.00039035496922131116,0.6315,8.380353211560138e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10664474335037316,0.022909576073288918,-2.3047173023223877,29.60692024230957,60.35154724121094,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
62,-1847.1688976689004,-0.9235844488344502,6395.22215400569,-0.9232755704166146,0.0,0.0002989902616928439,0.585,9.888156146446156e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11055634037671397,0.02262762002646923,-2.159290313720703,1.5365572571754456,60.79264831542969,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
63,-1817.001355825509,-0.9085006779127546,6392.204836475819,-0.9081889827673141,0.0,0.000306112267623696,0.679,5.582877816782976e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10004185047753503,0.02592615969479084,-2.3089449405670166,21.35872173309326,59.74895095825195,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
64,-1788.9753513873522,-0.8944876756936762,6389.353536345429,-0.8939324821153999,0.0,0.0005528664465983435,0.883,2.3271316818212045e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10331464079489726,0.022960182279348373,-1.329150915145874,11.241506099700928,59.539756774902344,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
65,-1812.7858811130927,-0.9063929405565464,6391.817193701045,-0.9062507688933842,0.0,0.0001333308591363015,0.533,8.84080402504518e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08817448834167028,0.02402084693312645,-2.2651426792144775,13.478595733642578,60.049713134765625,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,16.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1827.3809331067766,-0.9136904665533884,6393.283570124739,6393.164895858209,6393.283570124739,-0.0018562678808176356,-1.0287691961395198,6389.039849542907
66,-1814.5575132098381,-0.9072787566049191,6391.96314162677,-0.9069805085221156,0.0,0.0002922402722501806,0.668,6.007810553662627e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08675816614318924,0.019516071304678917,-1.774208903312683,18.53481101989746,58.84253692626953,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,10.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
67,-1794.574654849483,-0.8972873274247415,6389.951177738719,-0.8969206890818467,0.0,0.0003563038170417669,0.498,1.033452585324355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09541950379768768,0.02374192327260971,-2.099024534225464,17.991308212280273,60.30984878540039,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
68,-1805.6853166930791,-0.9028426583465395,6391.056129750801,-0.9024454491423064,0.0,0.0003858035751603841,0.5015,1.1405629074426636e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08368525784195202,0.027893012389540672,-2.3641092777252197,33.196218490600586,60.03732681274414,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
69,-1732.9068241381615,-0.8664534120690808,6383.758544710766,-0.8659575239420305,0.0,0.0004896844726870454,0.5885,6.203654361636916e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10097493885679712,0.027622347697615623,-2.1000821590423584,1.552000105381012,59.183284759521484,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
70,-1734.5608536676868,-0.8672804268338434,6383.933291622605,-0.8668312585013167,0.0,0.00044116807331943795,0.623,8.00025920506013e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09807645168988444,0.023290952667593956,-1.6704713106155396,18.770641326904297,60.37546920776367,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1829.1024930920473,-0.9145512465460236,6393.395812258019,6393.164895858209,6393.395812258019,-0.00361192623014238,-1.055979104756514,6389.039849542907
71,-1839.99745207982,-0.9199987260399101,6394.475784950022,-0.9195437251383085,0.0,0.0004449499407605802,0.5725,1.0050960842472356e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08741087320007676,0.025869231671094894,-1.622700810432434,11.623769760131836,60.28856658935547,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
72,-1816.856239531001,-0.9084281197655004,6392.194595324482,-0.9081377770106426,0.0,0.000283189734632295,0.593,7.15302022474208e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07946363921983907,0.022305170074105263,-1.8946547508239746,1.376392900943756,62.0926513671875,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
73,-1785.9547403624815,-0.8929773701812408,6389.0978281707,-0.8926539412417402,0.0,0.0003094016143205722,0.4475,1.4027325179681069e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08009279679185238,0.023886878043413162,-2.0690245628356934,7.896672248840332,59.18108367919922,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
74,-1800.6603426358176,-0.9003301713179088,6390.550390112487,-0.8999167509506965,0.0,0.00040342678642657574,0.629,9.993580787288956e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08878724965198762,0.026476269587874413,-2.4008474349975586,8.396472454071045,59.034305572509766,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
75,-1748.969710161528,-0.874484855080764,6385.372963930235,-0.8740296200393813,0.0,0.0004541775273601897,0.9435,1.0575140203130823e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09368656100605395,0.028350533917546272,-1.6549222469329834,27.51119041442871,58.63343048095703,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1826.7965649198404,-0.9133982824599202,6393.212944845079,6393.164895858209,6393.212944845079,-0.0007515680832938497,-1.0116481084567168,6389.039849542907
76,-1802.4099766689387,-0.9012049883344694,6390.724702736955,-0.9007883140730497,0.0,0.00041524039349336017,0.908,1.4338679232838644e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09491320145993021,0.020974351093173027,-1.9057679176330566,25.175024032592773,58.57844543457031,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
77,-1811.867484986202,-0.905933742493101,6391.698594686218,-0.905657773819282,0.0,0.00027158482118193686,0.565,4.383852636992862e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0811639833449744,0.022797800600528717,-2.232795238494873,35.56439781188965,60.5726203918457,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
78,-1681.3884389618347,-0.8406942194809174,6378.594397715117,-0.840136788963824,0.0,0.0005440328663924315,0.497,1.3397650700360275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09558873253851453,0.024639718234539032,-1.7738895416259766,1.364381492137909,61.07003402709961,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
79,-1816.6337786100487,-0.9083168893050243,6392.165365449182,-0.9079916276340593,0.0,0.0003140345837364499,0.463,1.122708722822779e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1018789903469815,0.021306701004505157,-1.6736704111099243,1.1821086406707764,60.78520965576172,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
80,-1818.7202600453734,-0.9093601300226867,6392.370635017859,-0.9090179754774633,0.0,0.00033050324623857397,0.497,1.1651298987756232e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09008340805293404,0.023942457512021065,-2.56719708442688,1.4277302026748657,57.87835693359375,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1833.8179013199485,-0.9169089506599742,6393.913593836347,6393.164895858209,6393.913593836347,-0.011710912988071672,-1.1815005022757181,6389.039849542907
81,-1890.2955012885388,-0.9451477506442694,6399.532924774328,-0.9448294242598778,0.0,0.00030874025308493664,0.4915,9.586131303832822e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08131313829750392,0.02387150004506111,-2.142486095428467,1.3431833386421204,58.7908821105957,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
82,-1712.3243534610128,-0.8561621767305064,6381.722141791309,-0.8557755093447519,0.0,0.00037695197137270335,0.5235,9.715414383532434e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09677362049599043,0.024975406005978584,-1.7238516807556152,22.529861450195312,60.361942291259766,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
83,-1836.868670394327,-0.9184343351971634,6394.213044495671,-0.91823002286654,0.0,0.00019097034898968174,0.32,1.3341981633689766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08530585728416791,0.027014782652258873,-1.8837847709655762,1.3763137459754944,60.327117919921875,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
84,-1792.4854118364108,-0.8962427059182054,6389.748022993092,-0.8959049153535991,0.0,0.0003257091726672958,0.381,1.2081391938014726e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09055958695938496,0.02894783951342106,-1.995779037475586,1.359531044960022,58.337623596191406,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
85,-1811.7290506699078,-0.9058645253349539,6391.687604343217,-0.9056028221042427,0.0,0.00025200305275744695,0.3175,9.700177954185767e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10354731588752158,0.028907017782330513,-1.8815498352050781,1.2333331108093262,58.63022232055664,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1831.1776347954612,-0.9155888173977308,6393.648361434637,6393.164895858209,6393.648361434637,-0.007562225975763589,-1.1172024601601602,6389.039849542907
86,-1725.048434047866,-0.862524217023933,6382.998967222343,-0.8621596364999579,0.0,0.00035044121325248154,0.3505,1.4139310724761865e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0888713993671972,0.02814594842493534,-2.0866587162017822,11.18433952331543,58.82050323486328,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
87,-1801.4736904713309,-0.9007368452356654,6390.637968938633,-0.9003546450813642,0.0,0.00037390870259206585,0.421,8.291451711085592e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09569913178901193,0.02515062503516674,-1.951136589050293,1.43857079744339,59.308250427246094,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,11.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
