X2,P2,requested_delta_P100,requested_delta_F200,applied_delta_P100,applied_delta_F200,mapping_scale
26.918626654336443,50.911192488004595,-35.18066453933716,16.745372414588928,-1.7590332269668552,0.8372686207294453,0.04999999999999994
27.091867791968685,50.911192488004595,-35.16323232650757,15.387184023857117,-1.7581616163253766,0.769359201192855,0.04999999999999994
27.265108929600924,50.911192488004595,-35.14543104171753,13.937639594078064,-1.7572715520858762,0.6968819797039023,0.04999999999999994
27.438350067233163,50.911192488004595,-35.12725639343262,12.400065958499908,-1.7563628196716308,0.6200032979249953,0.05
27.611591204865405,50.911192488004595,-35.108701944351196,10.77969342470169,-1.7554350972175614,0.5389846712350845,0.05
27.784832342497644,50.911192488004595,-35.0897569656372,9.083729088306427,-1.7544878482818604,0.45418645441532135,0.05
27.958073480129883,50.911192488004595,-35.0704128742218,7.3213429749011985,-1.7535206437110902,0.36606714874505997,0.05
28.131314617762126,50.911192488004595,-35.05066537857056,5.503529906272888,-1.7525332689285271,0.2751764953136445,0.05
28.304555755394365,50.911192488004595,-35.0305016040802,3.642912358045578,-1.751525080204011,0.18214561790227887,0.05
28.477796893026607,50.911192488004595,-35.00991725921631,1.7534098774194717,-1.7504958629608158,0.08767049387097356,0.05
28.651038030658846,50.911192488004595,-34.988903760910034,-0.1501582469791174,-1.7494451880455022,-0.007507912348955932,0.05
28.824279168291085,50.911192488004595,-34.96766924858093,-2.035692036151886,-1.7483834624290464,-0.10178460180759429,0.05
28.997520305923327,50.911192488004595,-34.94661283493042,-3.8519096374511714,-1.7473306417465209,-0.19259548187255843,0.05
29.170761443555566,50.911192488004595,-34.92493200302123,-5.380246639251709,-1.7462466001510617,-0.2690123319625853,0.05
29.34400258118781,50.911192488004595,-34.903111696243286,-6.639760136604308,-1.745155584812165,-0.3319880068302156,0.05
29.517243718820048,50.911192488004595,-34.88233208656311,-7.417648136615752,-1.7441166043281553,-0.3708824068307876,0.05
29.690484856452287,50.911192488004595,-34.85962128639221,-7.8230175375938416,-1.7429810643196098,-0.39115087687969197,0.05
29.86372599408453,50.911192488004595,-34.832988023757935,-7.853844165802001,-1.7416494011878974,-0.3926922082901005,0.05000000000000006
30.036967131716768,50.911192488004595,-34.80450510978699,-7.805763781070708,-1.7402252554893485,-0.3902881890535351,0.049999999999999975
30.21020826934901,50.911192488004595,-34.77674961090088,-7.756813466548919,-1.738837480545044,-0.3878406733274463,0.05000000000000002
30.38344940698125,50.911192488004595,-34.749277353286736,-7.709497511386871,-1.7374638676643435,-0.38547487556934434,0.05000000000000014
30.556690544613488,50.911192488004595,-34.72126007080078,-7.663132846355437,-1.7360630035400364,-0.38315664231777097,0.04999999999999989
30.72993168224573,50.911192488004595,-34.6925733089447,-7.618184387683868,-1.734628665447234,-0.38090921938419287,0.049999999999999975
30.90317281987797,50.911192488004595,-34.665671825408936,-7.586653232574463,-1.7332835912704472,-0.3793326616287229,0.05000000000000002
31.07641395751021,50.911192488004595,-34.64068865776062,-7.568452656269073,-1.7320344328880286,-0.3784226328134535,0.04999999999999993
31.24965509514245,50.911192488004595,-34.61740064620972,-7.566845118999481,-1.7308700323104886,-0.37834225594997467,0.05000000000000006
31.42289623277469,50.911192488004595,-34.594303607940674,-7.567209005355835,-1.7297151803970332,-0.3783604502677909,0.049999999999999975
31.596137370406932,50.911192488004595,-34.571693658828735,-7.5666314363479605,-1.7285846829414337,-0.3783315718173974,0.04999999999999993
31.76937850803917,50.911192488004595,-34.549652338027954,-7.568432986736297,-1.7274826169014017,-0.3784216493368159,0.05000000000000012
31.94261964567141,50.911192488004595,-34.52633857727051,-7.571851015090942,-1.7263169288635223,-0.37859255075454595,0.04999999999999989
32.11586078330365,50.911192488004595,-34.497894287109375,-7.57477730512619,-1.7248947143554765,-0.37873886525631173,0.05000000000000024
26.918626654336443,51.01881666626029,-35.171175956726074,16.600388288497925,-1.7585587978363015,0.8300194144248951,0.04999999999999994
27.091867791968685,51.01881666626029,-35.153542041778564,15.232030749320982,-1.7576771020889281,0.7616015374660482,0.04999999999999994
27.265108929600924,51.01881666626029,-35.1355390548706,13.77260148525238,-1.7567769527435273,0.6886300742626182,0.04999999999999994
27.438350067233163,51.01881666626029,-35.11715626716614,12.225620448589325,-1.755857813358308,0.6112810224294662,0.05
27.611591204865405,51.01881666626029,-35.09838938713074,10.596536993980408,-1.7549194693565362,0.5298268496990204,0.05
27.784832342497644,51.01881666626029,-35.079227685928345,8.892777264118195,-1.7539613842964152,0.44463886320590984,0.05
27.958073480129883,51.01881666626029,-35.059662580490105,7.123717367649078,-1.7529831290245046,0.356185868382454,0.05
