episode,policy_scale,return_per_step,economic_cost_mean,incremental_return_per_step,economic_cost_reduction_percent,violation_rate,robust_operating_region_violation_rate,rpi_violation_rate,qp_infeasible_rate,disturbance_bound_exceedance_rate,intervention_rate,mapping_rate,safe,positive_increment,practically_significant,eligible
25.0,0.5,-4.799540071191075,6726.812629918769,-0.01003615355106735,-0.029867137007462845,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.75,-4.804593874326504,6727.824018258805,-0.01508995668649682,-0.044906806884364596,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,1.0,-4.83189316492566,6728.840052786888,-0.04238924728565241,-0.06001556707172355,0.0,0.0,0.16444444444444448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.25,-4.794155085353633,6725.733399502779,-0.004651167713626059,-0.013818633643254823,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.5,-4.798716764156062,6726.644757018329,-0.009212846516054363,-0.02737081299031891,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.75,-4.803186015384472,6727.537680650828,-0.013682097744464272,-0.04064887456812161,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,1.0,-4.829782806647505,6728.411748365429,-0.040278889007497654,-0.05364654258274353,0.0,0.0,0.16444444444444448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.25,-4.786489184090163,6724.200067316183,0.003014733549844273,0.008982509088141955,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.5,-4.783521587245532,6723.6054219043,0.00598233039447571,0.01782507759967268,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.75,-4.78059656261262,6723.019364554191,0.008907355027387709,0.026539938870713944,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,1.0,-4.799929899793159,6722.440605774245,-0.01042598215315138,0.03514626805622998,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.25,-4.785781908883255,6724.058716493278,0.0037220087567524374,0.011084441282897761,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.5,-4.782061608845876,6723.313638217683,0.007442308794131769,0.022163994856748245,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.75,-4.778334427214722,6722.567231955375,0.011169490425285034,0.0332632960200926,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,1.0,-4.774602770828251,6721.820023673766,0.014901146811756583,0.0443745234683822,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.25,-4.785028921276342,6723.908233524271,0.00447499636366544,0.013322171427061637,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.5,-4.780515370567568,6723.004623237634,0.008988547072439346,0.026759146988693826,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.75,-4.77596187281602,6722.093033425664,0.013542044823987354,0.04031478065824454,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,1.0,-4.771360555596388,6721.17200307965,0.018143362043619327,0.05401079810507654,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.25,-4.784304664062417,6723.7634585683045,0.005199253577590213,0.015475021581634291,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.5,-4.779094368393818,6722.720580023605,0.010409549246189087,0.03098296092906443,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.75,-4.773871829314232,6721.6752691106385,0.01563208832577523,0.046527070374875266,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,1.0,-4.768631919424165,6720.626609646977,0.02087199821584207,0.06212097384640354,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.25,-4.785062759373883,6723.915248203451,0.004441158266124567,0.013217860891754732,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.5,-4.780638552818843,6723.0297721432335,0.008865364821164512,0.026385174674595814,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.75,-4.776226334398957,6722.146703725005,0.01327758324105055,0.03951668604677317,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,1.0,-4.771814842162982,6721.263887667245,0.017689075477025362,0.05264444473761862,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.25,-4.78388899712706,6723.680395704981,0.005614920512947208,0.016710193072119194,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.5,-4.778241651674745,6722.550187661996,0.011262265965262586,0.03351675014405821,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.75,-4.772562122795383,6721.413548440491,0.016941794844623992,0.050418940908843794,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,1.0,-4.766844462174666,6720.269424458904,0.022659455465340983,0.06743243246312959,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.25,-4.78776610878182,6724.455600859386,0.0017378088581869733,0.005182643121606321,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.5,-4.785968725657067,6724.095157353083,0.0035351919829400558,0.010542553978283036,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.75,-4.784113066336218,6723.723096478728,0.005390851303789468,0.016075218834011976,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,1.0,-4.782200029852351,6723.339671782037,0.007303887787656116,0.02177686738245525,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.25,-4.789496728500848,6724.801878608588,7.1891391595357845e-06,3.338162871817975e-05,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.5,-4.78947272652435,6724.79626671521,3.119111565741406e-05,0.00011683228802392397,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.75,-4.789433250918262,6724.787558977707,7.066672174538269e-05,0.00024631914508301694,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,1.0,-4.789370762347487,6724.774386396107,0.00013315529252011515,0.0004421996697517613,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.25,-4.79055765513369,6725.014038817496,-0.0010537374936827604,-0.0031215089080660605,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.5,-4.791602439471396,6725.222154827424,-0.002098521831388922,-0.006216260905404932,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.75,-4.792639260137682,6725.428679670968,-0.0031353424976749977,-0.009287351746910285,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,1.0,-4.793665164826552,6725.633150185257,-0.00416124718654487,-0.012327894051713958,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.25,-4.793011701202206,6725.504778055202,-0.0035077835621990516,-0.010418959193561768,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.5,-4.796493842357589,6726.200296611536,-0.0069899247175815304,-0.02076154380368704,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.75,-4.799950795628251,6726.890798119413,-0.010446877988243841,-0.031029523289791444,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,1.0,-4.803380105651716,6727.575889571461,-0.013876188011708201,-0.041217053505840144,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.25,-4.789460274846156,6724.7945113656215,4.364279385171699e-05,0.00014293490091702848,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.5,-4.789330239651824,6724.767615061311,0.00017367798818312963,0.000542891595819802,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.75,-4.789129839198096,6724.72666383735,0.0003740784419115073,0.001151849465944883,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,1.0,-4.788860397844673,6724.672028238704,0.0006435197953340577,0.0019642983885182303,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.25,-4.788096564491885,6724.521711160586,0.0014073531481226809,0.00419956168181786,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.5,-4.786531951083767,6724.207839418533,0.002971966556239991,0.008866935426705379,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.75,-4.784820462642893,6723.864626251536,0.004683454997114644,0.013970625596650476,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,1.0,-4.782971251269786,6723.49397995348,0.006532666370221207,0.01948225524787644,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.25,-4.788786837512705,6724.659721001038,0.0007170801273019833,0.0021473109706016355,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.5,-4.787861939883984,6724.473748248645,0.0016419777560230386,0.004912785607159854,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.75,-4.786689509232764,6724.2383205506485,0.0028144084072430076,0.008413671189470798,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,1.0,-4.78527344048596,6723.95426738515,0.004230477154047563,0.012637633111387445,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.25,-4.789260710486238,6724.75456157617,0.00024320715376902058,0.0007370011178352256,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.5,-4.788862229917893,6724.673943291666,0.0006416877221147033,0.0019358209351030215,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.75,-4.788259264826578,6724.552474613211,0.0012446528134297807,0.0037420992478126663,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,1.0,-4.787432851786527,6724.386428524824,0.0020710658534799364,0.006211257982243213,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.25,-4.790630513513503,6725.028618325535,-0.0011265958734956172,-0.003338310881346162,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.5,-4.791692760582147,6725.240238795773,-0.0021888429421395017,-0.006485175330523508,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.75,-4.792664457668754,6725.433772401818,-0.003160540028746439,-0.009363082292452732,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,1.0,-4.79350620707109,6725.601439255796,-0.004002289431082495,-0.011856342332453819,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.25,-4.7906583163306955,6725.0344192871025,-0.0011543986906881187,-0.003424573045436475,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.5,-4.7918253009991245,6725.267228413805,-0.002321383359117135,-0.006886519630476933,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.75,-4.793001821202914,6725.501941267685,-0.003497903562906579,-0.010376775250871372,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,1.0,-4.794172813815926,6725.735640390751,-0.004668896175918924,-0.013851956368053519,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.25,-4.7898382902829795,6724.870000854639,-0.0003343726429720917,-0.0009796180780542003,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.5,-4.790180296711598,6724.937399792063,-0.0006763790715904605,-0.001981861952912959,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.75,-4.79052935202732,6725.006281967789,-0.0010254343873130622,-0.003006162058331614,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,1.0,-4.790887549301135,6725.077083514989,-0.0013836316611275379,-0.004059003834839121,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.25,-4.791286360861721,6725.15961822661,-0.0017824432217139474,-0.005286321539657004,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.5,-4.7930321591058975,6725.5077755995035,-0.0035282414658901473,-0.010463533641325913,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.75,-4.794735665524799,6725.847547610462,-0.005231747884791638,-0.015516052714313656,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,1.0,-4.796392229905319,6726.178016368798,-0.0068883122653113915,-0.02043022942889079,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,0.25,-4.791558794467439,6725.214093419391,-0.002054876827431329,-0.006096385175427943,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,0.5,-4.793699226908891,6725.641164857589,-0.0041953092688835625,-0.012447074806782662,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,0.75,-4.795927748965173,6726.085933956468,-0.006423831325165885,-0.019060934344008688,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.0,1.0,-4.798241616526929,6726.547850251912,-0.008737698886921663,-0.02592977820866228,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,0.25,-4.794537017701628,6725.809685946751,-0.005033100061620388,-0.014953037598694787,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,0.5,-4.7995641815431,6726.814050844657,-0.010060263903092448,-0.029888266632383597,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,0.75,-4.804584038946097,6727.817042316744,-0.015080121306089822,-0.04480307238246463,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,1.0,-4.831819133969037,6728.81871024396,-0.04231521632902968,-0.05969819659465827,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,0.25,-4.794090842491593,6725.720379752375,-0.0045869248515852945,-0.013625025767619618,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,0.5,-4.798604740435988,6726.622016195398,-0.00910082279598079,-0.027032649639927343,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,0.75,-4.803046483392787,6727.509320421741,-0.0135425657527799,-0.0402271488409962,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,1.0,-4.829642162202869,6728.383025993292,-0.0401382445628613,-0.05321943167200543,0.0,0.0,0.16444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,0.25,-4.78998317331211,6724.898960075399,-0.00047925567210249653,-0.0014102510039862258,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,0.5,-4.790374041334565,6724.97610746555,-0.000870123694557634,-0.002557457505977104,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,0.75,-4.790681191251978,6725.036596115089,-0.0011772736119706195,-0.0034569431776618267,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,1.0,-4.79090415532018,6725.080319233663,-0.0014002376801727223,-0.004107120012132263,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.0,0.0,-4.789503917640007,6724.804123457732,0.0,0.0,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.0,0.25,-4.789272708899839,6724.756868635016,0.00023120874016857584,0.0007026944108513796,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.0,0.5,-4.7889619066824425,6724.69368116275,0.0005420109575648979,0.0016423124444141443,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145.0,0.75,-4.788577172150922,6724.6157920995465,0.0009267454890853344,0.002800547863226726,0.0,0.0,0.16333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
