time_min,X2,P2,P100,F200,F1,X1,T1,T200,actor_a1,actor_a2,residual_P100,residual_F200,applied_residual_P100,applied_residual_F200,execution_mask,w_hat_1,w_hat_2,w_est_1,w_est_2,residual_feasible_scale,residual_requested_norm,residual_applied_norm,residual_execution_ratio,feasible_action_mapping_scale,feasible_action_mapping_gap,base_P100_norm,base_F200_norm,candidate_P100_norm,candidate_F200_norm,qp_nominal_P100_norm,qp_nominal_F200_norm,hinf_feedback_P100_norm,hinf_feedback_F200_norm,reward,economic_cost,economic_reward,projection_penalty,mapping_penalty,move_penalty,safety_penalty,state_excess_squared,input_excess_squared,rpi_excess_squared,violation,rpi_violation,projection_gap,robust_state_violation,robust_input_violation,robust_region_violation,e_X2_norm,e_P2_norm,w_X2_norm,w_P2_norm,paper2016_scenario,state_shock_X2,state_shock_P2
0.0,25.0,50.743,300.52831370055276,219.60941306188164,10.0,5.0,40.0,25.0,-0.9773181,0.95374656,-0.35183451890945433,0.2861239671707153,-0.017591725945472703,0.014306198358535749,1.0,-0.0008214743654084145,3.8011255512615527e-07,-0.00016429487308168285,7.602251102523104e-08,0.04999999999999994,0.4534914037616984,0.022674570188084896,0.04999999999999995,0.04999999999999994,0.0,0.3847335411874141,-0.015074761729880693,0.3671418152419414,-0.0007685633713449443,0.3671418152419414,-0.0007685633713449443,1.0771875634055221,0.045361244590161325,-31.45858863056782,8711.996911125136,-11.45858348920649,0.0,0.0,5.141361332143884e-06,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.12570795385562214,-0.008046166858783288,-0.0008214743654084145,3.8011255512615527e-07,pressure_positive,0.0,1.0
0.016666666666666666,25.083780649139584,50.759327969160864,300.52831370055276,219.64337063164754,10.0,5.0,40.0,25.0,-0.99006236,0.99944454,-0.3564224481582641,0.2998333632946014,-0.01782112240791317,0.014991668164730052,1.0,-0.0008020608431409393,3.79507060332962e-07,-0.0002918480670935341,1.367194208867772e-07,0.04999999999999994,0.4657649700178008,0.023288248500890004,0.04999999999999992,0.04999999999999994,0.0,0.3847335411874141,-0.015074761729880693,0.3669124187795009,-8.309356515064092e-05,0.3669124187795009,-8.309356515064092e-05,1.058169665315156,0.04501535048162629,-31.431372154818,8706.554643202455,-11.431372149593084,0.0,0.0,5.224915921842566e-09,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.12349598641002135,-0.007683387782477374,-0.0008020608431409393,3.79507060332962e-07,pressure_positive,0.0,0.0
0.03333333333333333,25.167504198613674,50.77561059084625,300.52831370055276,219.60773284308908,10.0,5.0,40.0,25.0,-0.9897591,0.9992067,-0.35631327152252196,0.2997620165348053,-0.017815663576126073,0.014988100826740246,1.0,-0.000782749459127513,3.7302729682942015e-07,-0.0003900283455003299,1.8398099607530578e-07,0.04999999999999994,0.46563549480263566,0.023281774740131753,0.04999999999999993,0.04999999999999994,0.0,0.3847335411874141,-0.015074761729880693,0.366917877611288,-8.666090314044667e-05,0.366917877611288,-8.666090314044667e-05,1.0390582931774643,0.04466253993403129,-31.40398493624579,8701.07720053291,-11.403984936245365,0.0,0.0,4.252474481333609e-13,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.12127412788657749,-0.0073214817454147485,-0.000782749459127513,3.7302729682942015e-07,pressure_positive,0.0,0.0
0.05,25.251169473965344,50.79184987287811,300.52831370055276,219.5713999102449,10.0,5.0,40.0,25.0,-0.9895537,0.998941,-0.3562393283843994,0.2996823012828827,-0.01781196641921995,0.014984115064144116,1.0,-0.0007635402067585062,3.6653316623502796e-07,-0.0004647307177519652,2.204914301072502e-07,0.04999999999999994,0.46552759401562055,0.023276379700781,0.04999999999999994,0.04999999999999994,0.0,0.3847335411874141,-0.015074761729880693,0.36692157476819415,-9.064666573657676e-05,0.36692157476819415,-9.064666573657676e-05,1.0198670092847486,0.04430319636818587,-31.376628798454693,8695.605972974718,-11.376628798454398,0.0,0.0,2.95552726612096e-13,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.11904249947599474,-0.006960448154815335,-0.0007635402067585062,3.6653316623502796e-07,pressure_positive,0.0,0.0
0.06666666666666667,25.3347753013205,50.80804589618059,300.52831370055276,219.5343984841111,10.0,5.0,40.0,25.0,-0.98942816,0.99866116,-0.3561941385269165,0.29959834814071656,-0.017809706926345814,0.01497991740703581,1.0,-0.0007444330927109111,3.600280495674735e-07,-0.0005206711927437543,2.4839875399929485e-07,0.04999999999999994,0.4654389697152337,0.023271948485761664,0.049999999999999954,0.04999999999999994,0.0,0.3847335411874141,-0.015074761729880693,0.3669238342610683,-9.484432284488295e-05,0.3669238342610683,-9.484432284488295e-05,1.0005968152199356,0.04393737976395601,-31.34930406410696,8690.141026105184,-11.349304064106732,0.0,0.0,2.2725633247179657e-13,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.11680122395809771,-0.006600286650847831,-0.0007444330927109111,3.600280495674735e-07,pressure_positive,0.0,0.0
0.08333333333333333,25.418320510464483,50.824198741288164,300.52831370055276,219.49677893937334,10.0,5.0,40.0,25.0,-0.98927903,0.99839675,-0.3561404514312744,0.29951902627944943,-0.01780702257156369,0.014975951313972453,1.0,-0.0007254281190572087,3.5351723448595607e-07,-0.0005616225780064452,2.694224500966271e-07,0.04999999999999994,0.46534682576446296,0.023267341288223116,0.04999999999999993,0.04999999999999994,0.0,0.3847335411874141,-0.015074761729880693,0.3669265186158504,-9.881041590823966e-05,0.3669265186158504,-9.881041590823966e-05,0.9812487262344025,0.04356515040964167,-31.322011131819725,8684.682439647737,-11.322011131819496,0.0,0.0,2.2935654783513623e-13,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.11455043517715056,-0.006240998331538378,-0.0007254281190572087,3.5351723448595607e-07,pressure_positive,0.0,0.0
0.1,25.501803934901176,50.84030848767957,300.52831370055276,219.45858483490204,10.0,5.0,40.0,25.0,-0.9890542,0.99817264,-0.356059513092041,0.2994517922401428,-0.017802975654602038,0.014972589612007122,1.0,-0.0007065252832780533,3.470053411835927e-07,-0.0005906031190607669,2.8493902831402024e-07,0.04999999999999994,0.4652416068444169,0.023262080342220822,0.049999999999999954,0.04999999999999994,0.0,0.3847335411874141,-0.015074761729880693,0.36693056553281206,-0.00010217211787357135,0.36693056553281206,-0.00010217211787357135,0.9618238523829866,0.04318657106689404,-31.29475037922597,8679.230289128976,-11.294750379225693,0.0,0.0,2.7678576998230035e-13,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.11229027228953092,-0.005882585011752345,-0.0007065252832780533,3.470053411835927e-07,pressure_positive,0.0,0.0
0.11666666666666667,25.585224411912524,50.856375213966196,300.52831370055276,219.41979699185845,10.0,5.0,40.0,25.0,-0.98888874,0.9979718,-0.3559999465942383,0.29939153194427487,-0.01779999732971188,0.014969576597213726,1.0,-0.0006877245782352659,3.404917960081466e-07,-0.0006100274108956666,2.960495818528455e-07,0.04999999999999994,0.4651572329600393,0.023257861648001928,0.04999999999999992,0.04999999999999994,0.0,0.3847335411874141,-0.015074761729880693,0.3669335438577022,-0.00010518513266696665,0.3669335438577022,-0.00010518513266696665,0.9423233492739138,0.0428017056512515,-31.267521994432684,8673.784612170339,-11.267521994432505,0.0,0.0,1.7948677296548515e-13,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.1100208589648494,-0.005525046538892353,-0.0006877245782352659,3.404917960081466e-07,pressure_positive,0.0,0.0
0.13333333333333333,25.668580782614537,50.87239899964763,300.52831370055276,219.3804260902528,10.0,5.0,40.0,25.0,-0.9887785,0.99779725,-0.35596024990081787,0.2993391752243042,-0.01779801249504087,0.014966958761215211,1.0,-0.0006690259921935671,3.339784904465848e-07,-0.0006218271271552467,3.0363536357159334e-07,0.05,0.4650931533934029,0.02325465766967013,0.04999999999999997,0.05,0.0,0.3832589489375793,-0.015074761729880693,0.3654609364425384,-0.00010780296866548175,0.3654609364425384,-0.00010780296866548175,0.922748239982579,0.04241061447119346,-31.240326254161978,8668.345464116212,-11.240326254161868,0.0,0.0,1.0792633986362582e-13,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.10773322651487678,-0.005167206390804285,-0.0006690259921935671,3.339784904465848e-07,pressure_positive,0.0,0.0
0.15,25.751871892011405,50.888379924273615,300.52831370055276,219.34026703498677,10.0,5.0,40.0,25.0,-0.98870367,0.9976467,-0.35593332052230836,0.2992940068244934,-0.017796666026115404,0.014964700341224671,1.0,-0.0006504295087218781,3.274500314232043e-07,-0.000627547603468573,3.083982971419155e-07,0.05,0.4650434723540329,0.023252173617701637,0.04999999999999998,0.05,0.0,0.37258212713863026,-0.015074761729880693,0.35478546111251485,-0.00011006138865602214,0.35478546111251485,-0.00011006138865602214,0.9030216896340205,0.04201128233852379,-31.213162784210084,8662.91277012584,-11.213162784210013,0.0,0.0,6.913439420921202e-14,20.0,0.0,0.0,0.0,False,True,0.0,False,False,False,-0.1053707962026487,-0.004801726502710352,-0.0006504295087218781,3.274500314232043e-07,pressure_positive,0.0,0.0
