X2,P2,requested_delta_P100,requested_delta_F200,applied_delta_P100,applied_delta_F200,mapping_scale
27.531153409732035,52.784357857384066,-10.071049690246582,-0.467587597668171,0.0,0.0,0.0
27.635363012060402,52.784357857384066,-10.064060926437378,-0.4671354964375496,0.0,0.0,0.0
27.73957261438877,52.784357857384066,-10.057049989700317,-0.46668339520692825,0.0,0.0,0.0
27.84378221671714,52.784357857384066,-10.050015449523926,-0.4662313312292099,0.0,0.0,0.0
27.94799181904551,52.784357857384066,-10.04295802116394,-0.4657791927456856,0.0,0.0,0.0
28.052201421373876,52.784357857384066,-10.03587555885315,-0.4653270915150643,-0.8668951570554168,-0.04019477919146187,0.08637962397717097
28.156411023702248,52.784357857384066,-10.02877163887024,-0.464874915778637,-2.7438924268447074,-0.12719072751553537,0.2736020447618661
28.260620626030615,52.784357857384066,-10.021644115447998,-0.46442288905382156,-2.8456521579901306,-0.13187317183004352,0.28395062977776897
28.364830228358983,52.784357857384066,-10.014492988586426,-0.4639707133173943,-2.8456179424418178,-0.13183726705767737,0.28414997600826974
28.469039830687354,52.784357857384066,-10.007318258285522,-0.46351864933967596,-2.8455741641711607,-0.1318012137847672,0.28434932223877046
28.57324943301572,52.784357857384066,-10.00014066696167,-0.4630715772509575,-2.845526711289353,-0.13176640071272525,0.28454866846927124
28.67745903534409,52.784357857384066,-9.992947340011597,-0.4626262560486794,-2.845471916067669,-0.13173190795784984,0.28474801469977196
28.781668637672457,52.784357857384066,-9.985729694366455,-0.4621809348464012,-2.84540732337278,-0.13169723765676833,0.2849473609302727
28.885878240000828,52.784357857384066,-9.97848916053772,-0.46173553913831716,-2.8453333265668013,-0.1316623685643956,0.28514670716077345
28.990087842329196,52.784357857384066,-9.971224308013916,-0.46129018068313604,-2.8452495037709093,-0.13162733252608064,0.28534605339127417
29.094297444657563,52.784357857384066,-9.963936567306519,-0.4608447849750519,-2.1099562190645127,-0.0975881684425868,0.21175929862777942
29.198507046985934,52.784357857384066,-9.956624507904053,-0.46039942651987076,-0.33216287073533773,-0.01535938159326405,0.03336099201809313
29.302716649314302,52.784357857384066,-9.949288845062256,-0.45995406806468964,0.0,0.0,0.0
29.40692625164267,52.784357857384066,-9.941929578781128,-0.4595086351037026,0.0,0.0,3.049276448007747e-17
29.51113585397104,52.784357857384066,-9.934545993804932,-0.4590633139014244,0.0,0.0,0.0
29.61534545629941,52.784357857384066,-9.927138805389404,-0.4586179554462433,0.0,0.0,0.0
29.719555058627776,52.784357857384066,-9.919707298278809,-0.4581725224852562,-1.3877787807814457e-15,0.0,1.2197105792030987e-16
29.823764660956147,52.784357857384066,-9.912251472473145,-0.4577271640300751,0.0,0.0,0.0
29.927974263284515,52.784357857384066,-9.90477204322815,-0.457281768321991,-2.0816681711721685e-15,0.0,1.8295658688046478e-16
30.032183865612883,52.784357857384066,-9.897267580032349,-0.4568364098668099,0.0,0.0,0.0
30.136393467941254,52.784357857384066,-9.889739513397217,-0.45639101415872574,-1.734723475976807e-15,0.0,1.8295658688046478e-16
30.24060307026962,52.784357857384066,-9.882187128067017,-0.4559456557035446,0.0,0.0,0.0
30.34481267259799,52.784357857384066,-9.874726295471191,-0.45550286769866943,-2.0816681711721685e-15,0.0,1.9820296912050352e-16
