time_min,F1,X1,T1,T200,baseline_X2,baseline_P2,sac_X2,sac_P2,baseline_P100,baseline_F200,sac_P100,sac_F200,baseline_economic_cost,sac_economic_cost,baseline_cumulative_economic_cost,sac_cumulative_economic_cost,baseline_w_est_1,baseline_w_est_2,sac_w_est_1,sac_w_est_2,sac_residual_P100_normalized,sac_residual_F200_normalized
5.316666666666666,10.07421875,5.0,40.0,25.0,28.972972454179672,53.582616830711345,28.87307088099685,53.56121747012403,223.95983875075635,215.31283527966707,223.50459123427368,215.18675031497023,6460.312864394442,6456.078467837492,2056750.7116297765,2052982.4904988215,-9.080182932217082e-05,1.0427998783915983e-06,-9.066504212575151e-05,1.0421756344320527e-06,-0.026343843504534864,-0.0012188671918291793
5.333333333333333,10.07421875,5.0,40.0,25.0,28.972896825255503,53.582844164756715,28.87299846826283,53.56143053690617,223.9620548025289,215.31498258123696,223.50674854971368,215.18889137993037,6460.350888404264,6456.116172590836,2063211.0625181808,2059438.6066714122,-9.080172782275387e-05,1.0428198289540758e-06,-9.066533021889865e-05,1.04219361314777e-06,-0.026343909621526412,-0.0012188670615001704
5.35,10.07421875,5.0,40.0,25.0,28.97282260995907,53.58307159088242,28.872927451581784,53.561643698755724,223.96419007710972,215.31712781270207,223.5088254131481,215.19103040904605,6460.386908425633,6456.15188172206,2069671.4494266065,2065894.7585531343,-9.080163060392756e-05,1.0428387075120222e-06,-9.066559987365565e-05,1.0422105254970952e-06,-0.02634397383082716,-0.0012188666338252357
5.366666666666666,10.07421875,5.0,40.0,25.0,28.972749732393183,53.583299096370766,28.872857755647384,53.56185694300954,223.9662489818942,215.31927101704116,223.51082622439696,215.19316739550501,6460.421034368352,6456.185704897084,2076131.870460975,2072350.9442580314,-9.080153747485947e-05,1.0428565758527232e-06,-9.066585214608959e-05,1.042226432947341e-06,-0.026344036132258022,-0.001218866403839627
5.383333333333333,10.07421875,5.0,40.0,25.0,28.97267812082448,53.583526669206606,28.872789309470146,53.56207025773516,223.96823568243542,215.32141223491737,223.51275533219348,215.19530240941043,6460.453370110905,6456.21775033718,2082592.3238310858,2078807.1620083686,-9.080144824193126e-05,1.0428734921968271e-06,-9.066608802903618e-05,1.0422413939233668e-06,-0.026344094624667438,-0.0012188660745092149
5.4,10.07421875,5.0,40.0,25.0,28.972607707454927,53.58375429803877,28.872722045620286,53.56228363160172,223.97015411571752,215.32355150480535,223.5146162832057,215.19743547910116,6460.484013831504,6456.248106886963,2089052.8078449173,2085263.4101152555,-9.080136271173798e-05,1.0428895113649956e-06,-9.066630843499577e-05,1.0422554626788736e-06,-0.026344153109783656,-0.0012188657448331452
5.416666666666667,10.07421875,5.0,40.0,25.0,28.972538428205826,53.58398197214364,28.87265590072262,53.562497053966496,223.97200800269937,215.32568886311125,223.51641317668646,215.19956663085608,6460.513058320899,6456.276876311238,2095513.3209032381,2091719.6869915668,-9.080128069371674e-05,1.0429046850954525e-06,-9.0666514235129e-05,1.0422686911103866e-06,-0.026344207785533046,-0.0012188655138152722
5.433333333333334,10.07421875,5.0,40.0,25.0,28.972470222513703,53.5842096813907,28.87259081454402,53.56271051471647,223.97380086017088,215.32782434428657,223.51814914011874,215.20169592863382,6460.540591278073,6456.3041370253295,2101973.861494516,2098175.9911285923,-9.080120200180753e-05,1.0429190621482294e-06,-9.066670623113506e-05,1.0422811274829939e-06,-0.0263442624536606,-0.0012188650844184592
5.45,10.07421875,5.0,40.0,25.0,28.972403033137386,53.58443741621001,28.87252673016067,53.562924004299795,223.9755360119578,215.32995798093506,223.51982749633248,215.20382337514522,6460.566695589657,6456.329971857258,2108434.4281901056,2104632.3211004497,-9.080112645570641e-05,1.0429326885544006e-06,-9.066688517775175e-05,1.0422928173676202e-06,-0.02634431711405821,-0.001218864753665545
5.466666666666667,10.07421875,5.0,40.0,25.0,28.97233680597569,53.5846651675614,28.87246359412717,53.56313751375432,223.97721659951142,215.33208980391447,223.5214517662703,215.20594902087603,6460.591449594067,6456.354468168434,2114895.0196396997,2111088.675568618,-9.080105388165641e-05,1.0429456077391237e-06,-9.066705180133027e-05,1.0423038045386003e-06,-0.026344367964646533,-0.0012188643235325938
