episode,return,return_per_step,economic_cost_mean,economic_reward_mean,projection_penalty_mean,mapping_penalty_mean,feasible_action_mapping_rate,move_penalty_mean,safety_penalty_mean,state_excess_squared_mean,input_excess_squared_mean,rpi_excess_squared_mean,violation_rate,rpi_violation_rate,disturbance_bound_exceedance_rate,intervention_rate,qp_infeasible_rate,rpi_utilization_peak,alpha,entropy,q_loss,actor_loss,execution_mask_mean,theta_cost_updates,theta_set_update_attempts,theta_set_update_accepts,theta_K_update_attempts,theta_K_update_accepts,theta_K_last_coordinate,theta_K_step_norm,theta_K_last_policy_score,theta_transition_samples,theta_data_hull_vertices,theta_membership_exceedances,theta_pending_uncovered_hull_vertices,theta_h_norm,theta_p_norm,theta_M_norm,theta_K_change_norm,theta_M_angle_deg,theta_td_error_abs_mean,theta_rpi_area,theta_rpi_area_change_percent,evaluation_return,evaluation_return_per_step,evaluation_economic_cost_mean,evaluation_theta_only_economic_cost_mean,evaluation_safe_sac_economic_cost_mean,evaluation_sac_incremental_cost_reduction_percent,evaluation_normalized_safe_performance_gap,safe_reference_cost
44,-1709.8153465205241,-0.8549076732602621,6381.401113820134,-0.8541703694888557,0.0,0.0007349928565662213,0.9565,2.310914840868115e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09292192330402295,0.03648390620946884,-1.8766541481018066,1.3891106247901917,59.79310989379883,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
45,-1746.3861693199256,-0.8731930846599628,6385.080400900911,-0.8725668048927976,0.0,0.000624380542037347,0.972,1.8992251273513734e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09359874253794777,0.04083191230893135,-1.8702908754348755,13.660354614257812,61.003047943115234,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1776.413067583373,-0.8882065337916863,6388.035004846993,6388.034197447298,6388.035004846993,-1.263925129580052e-05,nan,6389.039849542907
46,-1806.5215914407045,-0.9032607957203522,6391.061601205277,-0.9024728064145978,0.0,0.0007854351044433908,0.9425,2.554201307982045e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09772482878146259,0.04318157583475113,-1.9491808414459229,1.4759837985038757,60.889556884765625,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
47,-1831.2570607717225,-0.9156285303858612,6393.541875407477,-0.9148741774256117,0.0,0.0007522344366652227,0.9575,2.1185235837078445e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09392965134821481,0.03975315019488335,-1.9647589921951294,12.39670467376709,59.2236213684082,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
48,-1770.1850010280984,-0.8850925005140492,6387.429670024036,-0.8843131505083055,0.0,0.0007768874447203119,0.9575,2.4625610235358145e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09021073845226966,0.041075196117162704,-2.2613844871520996,37.627389907836914,60.79471206665039,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
49,-1775.7521651052202,-0.8878760825526101,6387.9976234848655,-0.8871529178125717,0.0,0.0007182326907759916,0.8625,4.9320492624682395e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0996165261692252,0.03801388666033745,-2.2402524948120117,25.121244430541992,58.33534622192383,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
50,-1795.7687700550969,-0.8978843850275484,6390.023263408189,-0.8972811174291024,0.0,0.0005990179956968393,0.898,4.249602747923114e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07736691307263185,0.038808103650808334,-2.1320371627807617,11.707849979400635,59.63756561279297,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1776.5593751907036,-0.8882796875953517,6388.047714822485,6388.034197447298,6388.047714822485,-0.00021160461528531678,nan,6389.039849542907
51,-1872.019909366668,-0.9360099546833339,6397.616759103166,-0.9352485959040279,0.0,0.0007574750119732996,0.914,3.883767335017152e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08862649080486548,0.041149672120809555,-2.066277027130127,6.735502004623413,61.01130676269531,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
52,-1819.624433928148,-0.909812216964074,6392.401200502039,-0.9091708028984543,0.0,0.0006353758864013035,0.906,6.03817921672675e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08329575817474125,0.04269232600927353,-2.2885797023773193,8.433845520019531,60.431671142578125,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
53,-1769.1458200982872,-0.8845729100491436,6387.3616033730395,-0.8839728172534699,0.0,0.0005917966409348887,0.881,8.296154739954894e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10456894754672207,0.04112415015697479,-2.2275829315185547,20.71201515197754,60.29454803466797,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
54,-1814.9739182364349,-0.9074869591182174,6391.936405186816,-0.9068468263223101,0.0,0.0006301758073136278,0.8765,9.95698859205143e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08755874958370766,0.037576619535684586,-1.6152007579803467,1.1739732027053833,59.6869010925293,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
55,-1820.7829350108964,-0.9103914675054482,6392.520621712198,-0.9097679089491881,0.0,0.0006149448604181289,0.886,8.613695841034024e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08843251429882495,0.03716014698147774,-2.155623435974121,14.378111362457275,59.57076644897461,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1776.209048605762,-0.8881045243028809,6388.050610190151,6388.034197447298,6388.050610190151,-0.00025692947698916315,nan,6389.039849542907
56,-1812.3045126307927,-0.9061522563153963,6391.684414319343,-0.9055868719848819,0.0,0.0005568664850806469,0.8895,8.517845433089218e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07693319207874422,0.036377664655447006,-2.0550858974456787,1.2353616952896118,60.60291290283203,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
57,-1797.9900371649962,-0.8989950185824981,6390.261996281917,-0.8984747817978067,0.0,0.000513055891991459,0.896,7.180892701010127e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08043789054717748,0.03351513668894768,-1.7027684450149536,55.108028411865234,59.85255813598633,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
58,-1755.5242626175614,-0.8777621313087807,6385.991147973294,-0.8771205402547129,0.0,0.0006379152498028943,0.94,3.6758042648613248e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09514737659031965,0.032416533678770065,-2.057382583618164,34.506534576416016,60.9874382019043,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
59,-1773.6116687397443,-0.8868058343698721,6387.805444458023,-0.8861920226783501,0.0,0.0006043747999080074,0.8745,9.436891613462379e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08663820277993127,0.02949654683470726,-2.010270357131958,1.3884443640708923,60.66149139404297,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
60,-1817.1281553244235,-0.9085640776622117,6392.1488830819235,-0.9079092157978255,0.0,0.0006482136687914524,0.9185,6.64819559407549e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782278183150896,0.031038399785757065,-2.02614164352417,25.121980667114258,61.07577896118164,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1776.1501850092643,-0.8880750925046321,6388.0364830862345,6388.034197447298,6388.0364830862345,-3.578000471249767e-05,nan,6389.039849542907
61,-1671.344091790463,-0.8356720458952315,6377.578404008645,-0.8350568204314249,0.0,0.0006125952421152117,0.9565,2.630221690098585e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09552600386508313,0.030697708949446678,-1.8385690450668335,11.09012508392334,59.91596221923828,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
62,-1766.1939249631469,-0.8830969624815734,6387.084480468389,-0.8825872027301981,0.0,0.0005021437505091975,0.904,7.616000866703658e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09876064403412353,0.02914612554013729,-1.9797941446304321,28.389451026916504,60.4515266418457,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
63,-1836.6052692101857,-0.9183026346050929,6394.116000669589,-0.9177448037361104,0.0,0.0005527632661480259,0.864,5.067602832912716e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11362922933451496,0.026352521032094955,-2.3060226440429688,1.655237078666687,60.55391311645508,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
64,-1741.0090121624428,-0.8705045060812214,6384.571975933481,-0.870024680055572,0.0,0.0004757565505966852,0.9105,4.069475052920002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0983361414630669,0.023282907903194427,-2.2979602813720703,34.27316665649414,60.10112762451172,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
65,-1759.5675914347892,-0.8797837957173946,6386.409076533863,-0.8792101830574752,0.0,0.0005701710982805827,0.9205,3.441561638425741e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08648053048019919,0.026050198823213577,-2.1746504306793213,15.276397705078125,60.46425247192383,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1775.5024829012016,-0.8877512414506007,6388.042737708297,6388.034197447298,6388.042737708297,-0.00013369153538248123,nan,6389.039849542907
66,-1806.6353126763981,-0.903317656338199,6391.116132158817,-0.902745461182344,0.0,0.0005685530533119486,0.943,3.642102546083068e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0827106223901358,0.03170671686530113,-2.166025400161743,1.5643258094787598,60.20355224609375,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
67,-1774.5657757571757,-0.8872828878785879,6387.890719565166,-0.8866183982140367,0.0,0.0006613616263852394,0.9315,3.128038165564581e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0877320351480953,0.028353428468108177,-1.8022880554199219,1.1415608525276184,60.87599182128906,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
68,-1799.8912332601324,-0.8999456166300662,6390.438205641988,-0.8993558285981615,0.0,0.0005858031355762414,0.9105,3.984896327942152e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08490510021147105,0.0279647596180439,-1.7346662282943726,1.4912052154541016,62.22800827026367,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
69,-1806.4785818114642,-0.9032392909057321,6391.098826682217,-0.9026589337993108,0.0,0.0005753021649195602,0.92,5.05494150044716e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10188448834515122,0.027676422148942947,-1.7135789394378662,26.22522258758545,62.075660705566406,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,18.0,7.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
70,-1839.5226200978268,-0.9197613100489134,6394.41227695664,-0.9192261851713661,0.0,0.0005314577630941853,0.9265,3.667114455768487e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0803268818907049,0.023866474628448486,-2.150290012359619,21.49378490447998,60.73765563964844,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1775.9139544560842,-0.8879569772280421,6388.038765463566,6388.034197447298,6388.038765463566,-7.150895138049639e-05,nan,6389.039849542907
71,-1843.031125594479,-0.9215155627972395,6394.757066277685,-0.9209501317766322,0.0,0.0005613096825111043,0.9245,4.121338094951874e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08490691764750424,0.028975563123822212,-2.267059803009033,17.923949241638184,60.9625244140625,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
72,-1778.4968464658577,-0.8892484232329289,6388.311345168951,-0.8887215262329764,0.0,0.0005221361908986907,0.9175,4.760809054034662e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08054805486487397,0.029388898983597755,-1.9854376316070557,1.2585702538490295,61.4073486328125,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
73,-1831.2368320338578,-0.915618416016929,6393.547151699931,-0.9149005588878732,0.0,0.0007149938497409147,0.9545,2.863279312240937e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0771301490806196,0.027474846690893173,-1.8797904253005981,24.66163921356201,61.670345306396484,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
74,-1759.2425277322748,-0.8796212638661374,6386.337916554062,-0.8788543831584841,0.0,0.0007631615158050939,0.9305,3.7191918490857514e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921243782866016,0.029484298080205917,-2.55969500541687,7.129505395889282,60.61688232421875,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
75,-1771.5949639625048,-0.8857974819812524,6387.52777026795,-0.8848036517279614,0.0,0.0009911643490883076,0.957,2.6659042049300415e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09116494687952911,0.02891433797776699,-1.867216944694519,1.3785526752471924,60.55377197265625,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1775.913607675045,-0.8879568038375224,6388.034795356995,6388.034197447298,6388.034795356995,-9.359838711509133e-06,nan,6389.039849542907
76,-1782.045979301179,-0.8910229896505895,6388.67899431163,-0.8905597719463159,0.0,0.0004587500458499251,0.923,4.467658422298245e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09041640562282321,0.023403359577059746,-1.7250980138778687,1.3572054505348206,62.58793640136719,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
77,-1752.837686400045,-0.8764188432000225,6385.780046589846,-0.8760650333373867,0.0,0.0003492038188703238,0.906,4.606043765353617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0908842915548243,0.027658354490995407,-2.478989839553833,9.262269020080566,61.28424072265625,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
78,-1833.9523910352998,-0.9169761955176499,6393.895925785453,-0.9166444293154801,0.0,0.0003281586079594176,0.946,3.6075942083337832e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07511936250379989,0.024755163118243217,-1.751513957977295,24.513586044311523,60.29377365112305,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
79,-1751.9127135396932,-0.8759563567698466,6385.668224600965,-0.8755059233930164,0.0,0.0004472021386343597,0.8875,3.2312381944322607e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09131543677573678,0.02553747594356537,-2.173391342163086,12.56868028640747,61.194175720214844,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
80,-1834.719878129531,-0.9173599390647655,6393.898734723005,-0.9166584740031576,0.0,0.000695103762940747,0.9225,6.3612986664746565e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08685111322230539,0.0272537712007761,-2.501768112182617,28.330870628356934,60.592018127441406,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1776.3386534839035,-0.8881693267419518,6388.037470193708,6388.034197447298,6388.037470193708,-5.123244975286094e-05,nan,6389.039849542907
81,-1774.6586458728138,-0.8873293229364069,6387.925514238229,-0.8867923715793716,0.0,0.0005299038897395482,0.925,7.047467296903596e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09127053810674171,0.02534831315279007,-2.3207168579101562,16.00657081604004,61.16658401489258,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
82,-1751.6767980700558,-0.8758383990350279,6385.623493886239,-0.8752822698194103,0.0,0.0005480366975384367,0.9215,8.09251807943543e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10123433984824183,0.027303628623485565,-1.473267912864685,1.8286810517311096,60.563228607177734,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
83,-1762.3197691637122,-0.8811598845818561,6386.644295944141,-0.8803862801090059,0.0,0.0007685047539921911,0.9435,5.099718859492567e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09208403381496273,0.028991270810365677,-1.7371665239334106,8.233327388763428,62.93855285644531,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
84,-1789.5493741398827,-0.8947746870699413,6389.397721581161,-0.8941534082939828,0.0,0.000618076822829267,0.9235,3.2019531275810433e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08752774834306287,0.02345571294426918,-1.7899492979049683,2.602756381034851,59.91283416748047,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
85,-1801.0222911145454,-0.9005111455572727,6390.599887476424,-0.9001642377702408,0.0,0.0003424445648858669,0.857,4.463222147173604e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10323224162039232,0.022573860362172127,-2.176121950149536,1.280982255935669,60.82321548461914,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,-1775.0748240674081,-0.8875374120337041,6388.045153284899,6388.034197447298,6388.045153284899,-0.0001715056191463709,nan,6389.039849542907
86,-1744.1365065868486,-0.8720682532934243,6384.9070736089425,-0.8717001684329553,0.0,0.0003620380579003419,0.849,6.046802570409476e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08734401768493166,0.025867603719234467,-2.106956958770752,7.936020851135254,60.4839973449707,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,8.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
87,-1747.0378589445481,-0.873518929472274,6385.14475603121,-0.8728885805442902,0.0,0.0006256018895106659,0.9105,4.747038475616913e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09507287791573032,0.02456139400601387,-2.0225963592529297,1.3039233684539795,60.809722900390625,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
88,-1845.7854137379386,-0.9228927068689693,6395.070433194401,-0.9225169663602713,0.0,0.0003723171355983391,0.899,3.423373100299505e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08613016907793748,0.020663613453507423,-2.336247444152832,9.215837478637695,60.04034423828125,1.0,0.0,72.0,1.0,164.0,35.0,0.0,0.002,0.2839597072050584,20000.0,17.0,9.0,1.0,0.0,0.0,355.01875607297603,0.9347801370847534,7.0,nan,19.184390194661116,-19.525707978098865,nan,nan,nan,nan,nan,nan,nan,6389.039849542907
