episode,policy_scale,return_per_step,economic_cost_mean,incremental_return_per_step,economic_cost_reduction_percent,violation_rate,rpi_violation_rate,qp_infeasible_rate,disturbance_bound_exceedance_rate,intervention_rate,mapping_rate,safe,positive_increment,eligible
95.0,1.0,-0.8877205403111553,6388.046435423024,-0.00038475268646487315,-0.00019157655310672096,0.0,0.0,0.0,0.0,0.0,0.9991666666666666,1.0,0.0,0.0
65.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
65.0,0.25,-0.8873828884956557,6388.040080825601,-4.7100870965266495e-05,-9.209998133033165e-05,0.0,0.0,0.0,0.0,0.0,0.6806666666666666,1.0,0.0,0.0
65.0,0.5,-0.8874581348418196,6388.042609136489,-0.00012234721712911512,-0.0001316788378276973,0.0,0.0,0.0,0.0,0.0,0.9871666666666666,1.0,0.0,0.0
65.0,0.75,-0.8875765014342999,6388.04273769862,-0.00024071380960943856,-0.00013369138389575892,0.0,0.0,0.0,0.0,0.0,0.9998333333333335,1.0,0.0,0.0
65.0,1.0,-0.8877512414506007,6388.042737708297,-0.00041545382591023916,-0.00013369153538248123,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
150.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
150.0,0.25,-0.8874971795832306,6388.064191750168,-0.00016139195854014687,-0.00046953885879868465,0.0,0.0,0.0,0.0,0.0,0.5325,1.0,0.0,0.0
150.0,0.5,-0.8875627120129271,6388.069297039543,-0.00022692438823668226,-0.0005494584274363097,0.0,0.0,0.0,0.0,0.0,0.9860000000000001,1.0,0.0,0.0
150.0,0.75,-0.8876424069656833,6388.069594026037,-0.00030661934099285304,-0.0005541075336310381,0.0,0.0,0.0,0.0,0.0,0.996,1.0,0.0,0.0
150.0,1.0,-0.887761336010653,6388.069544462657,-0.0004255483859625375,-0.0005533316552011103,0.0,0.0,0.0,0.0,0.0,0.9976666666666666,1.0,0.0,0.0
130.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
130.0,0.25,-0.8876222925305347,6388.090659396283,-0.0002865049058442537,-0.0008838704872251774,0.0,0.0,0.0,0.0,0.0,0.3353333333333333,1.0,0.0,0.0
130.0,0.5,-0.8878234884483288,6388.127882542555,-0.00048770082363835954,-0.001466571598740139,0.0,0.0,0.0,0.0,0.0,0.6538333333333334,1.0,0.0,0.0
130.0,0.75,-0.8878925737190455,6388.135681386924,-0.0005567860943550551,-0.0015886567994139132,0.0,0.0,0.0,0.0,0.0,0.964,1.0,0.0,0.0
130.0,1.0,-0.8879447357502076,6388.136026759691,-0.0006089481255171503,-0.0015940633573018701,0.0,0.0,0.0,0.0,0.0,0.9991666666666666,1.0,0.0,0.0
75.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75.0,0.25,-0.887375619864127,6388.034476923538,-3.983223943659908e-05,-4.374995996505252e-06,0.0,0.0,0.0,0.0,0.0,0.9785,1.0,0.0,0.0
75.0,0.5,-0.8874925732027505,6388.0347488915295,-0.0001567855780600924,-8.632455851289792e-06,0.0,0.0,0.0,0.0,0.0,0.9911666666666666,1.0,0.0,0.0
75.0,0.75,-0.8876859631045764,6388.034798978716,-0.0003501754798859169,-9.416534098037433e-06,0.0,0.0,0.0,0.0,0.0,0.999,1.0,0.0,0.0
75.0,1.0,-0.8879568038375224,6388.034795356995,-0.0006210162128319485,-9.359838711509133e-06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
70.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70.0,0.25,-0.8873875626537727,6388.037222929511,-5.1775029082268276e-05,-4.7361709716112915e-05,0.0,0.0,0.0,0.0,0.0,0.9163333333333332,1.0,0.0,0.0
70.0,0.5,-0.8875058327270567,6388.0385921439365,-0.00017004510236628967,-6.879575943158201e-05,0.0,0.0,0.0,0.0,0.0,0.9860000000000001,1.0,0.0,0.0
70.0,0.75,-0.8876935456362508,6388.0387323918985,-0.0003577580115603496,-7.099123863024272e-05,0.0,0.0,0.0,0.0,0.0,0.9976666666666668,1.0,0.0,0.0
70.0,1.0,-0.8879569772280421,6388.038765463566,-0.0006211896033516684,-7.150895138049639e-05,0.0,0.0,0.0,0.0,0.0,0.9998333333333335,1.0,0.0,0.0
40.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40.0,0.25,-0.887404640252381,6388.041216707577,-6.885262769051881e-05,-0.00010988138232855747,0.0,0.0,0.0,0.0,0.0,0.8261666666666666,1.0,0.0,0.0
40.0,0.5,-0.8875289279621539,6388.04512080795,-0.00019314033746342663,-0.00017099721628030239,0.0,0.0,0.0,0.0,0.0,0.988,1.0,0.0,0.0
40.0,0.75,-0.8877115790657659,6388.045948549051,-0.00037579144107546814,-0.00018395489739327637,0.0,0.0,0.0,0.0,0.0,0.9938333333333335,1.0,0.0,0.0
40.0,1.0,-0.8879688513428322,6388.046786952429,-0.0006330637181417575,-0.0001970794886555818,0.0,0.0,0.0,0.0,0.0,0.997,1.0,0.0,0.0
30.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,0.25,-0.8873977917022627,6388.038139492962,-6.200407757228632e-05,-6.170983971507975e-05,0.0,0.0,0.0,0.0,0.0,0.8876666666666667,1.0,0.0,0.0
30.0,0.5,-0.887536529359252,6388.040150418696,-0.000200741734561527,-9.318941029546402e-05,0.0,0.0,0.0,0.0,0.0,0.9860000000000001,1.0,0.0,0.0
30.0,0.75,-0.887753535860332,6388.040383462409,-0.0004177482356415574,-9.683753907034227e-05,0.0,0.0,0.0,0.0,0.0,0.9986666666666667,1.0,0.0,0.0
30.0,1.0,-0.888057060325425,6388.040385537422,-0.000721272700734521,-9.687002186705184e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
60.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60.0,0.25,-0.8873874125852215,6388.035523864532,-5.162496053101595e-05,-2.076409100111725e-05,0.0,0.0,0.0,0.0,0.0,0.9598333333333334,1.0,0.0,0.0
60.0,0.5,-0.8875268085087017,6388.036167143803,-0.0001910208840112393,-3.083415718561626e-05,0.0,0.0,0.0,0.0,0.0,0.9935,1.0,0.0,0.0
60.0,0.75,-0.8877551938077876,6388.03633999768,-0.0004194061830971041,-3.3540058124144936e-05,0.0,0.0,0.0,0.0,0.0,0.9976666666666668,1.0,0.0,0.0
60.0,1.0,-0.8880750925046321,6388.0364830862345,-0.0007393048799416713,-3.578000471249767e-05,0.0,0.0,0.0,0.0,0.0,0.9981666666666666,1.0,0.0,0.0
55.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55.0,0.25,-0.887410331116862,6388.040649730491,-7.454349217150824e-05,-0.00010100577101039259,0.0,0.0,0.0,0.0,0.0,0.9088333333333333,1.0,0.0,0.0
55.0,0.5,-0.8875612159709435,6388.0451565171,-0.00022542834625305375,-0.0001715562168791011,0.0,0.0,0.0,0.0,0.0,0.9721666666666667,1.0,0.0,0.0
55.0,0.75,-0.8877902048106873,6388.048018539627,-0.0004544171859968138,-0.0002163590848520908,0.0,0.0,0.0,0.0,0.0,0.9858333333333333,1.0,0.0,0.0
55.0,1.0,-0.8881045243028809,6388.050610190151,-0.0007687366781904403,-0.00025692947698916315,0.0,0.0,0.0,0.0,0.0,0.9874999999999999,1.0,0.0,0.0
160.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
160.0,0.25,-0.8877632154937385,6388.117700410505,-0.000427427869048036,-0.0013071777737274262,0.0,0.0,0.0,0.0,0.0,0.22183333333333335,1.0,0.0,0.0
160.0,0.5,-0.8879281296164532,6388.143884031529,-0.0005923419917627237,-0.0017170631972323635,0.0,0.0,0.0,0.0,0.0,0.8461666666666666,1.0,0.0,0.0
160.0,0.75,-0.8880066503787098,6388.1452656808115,-0.0006708627540193968,-0.0017386919055351515,0.0,0.0,0.0,0.0,0.0,0.9931666666666666,1.0,0.0,0.0
160.0,1.0,-0.8881211333003579,6388.14532717449,-0.0007853456756674593,-0.0017396545440717137,0.0,0.0,0.0,0.0,0.0,0.9975,1.0,0.0,0.0
110.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
110.0,0.25,-0.8873857573875342,6388.034286790821,-4.996976284377119e-05,-1.3986074710883146e-06,0.0,0.0,0.0,0.0,0.0,0.9994999999999999,1.0,0.0,0.0
110.0,0.5,-0.8875347751684025,6388.034376123903,-0.00019898754371205918,-2.7970514817387495e-06,0.0,0.0,0.0,0.0,0.0,0.9994999999999999,1.0,0.0,0.0
110.0,0.75,-0.8877828435364488,6388.034465446446,-0.0004470559117583095,-4.195330522779071e-06,0.0,0.0,0.0,0.0,0.0,0.9994999999999999,1.0,0.0,0.0
110.0,1.0,-0.8881299636307421,6388.034554758361,-0.0007941760060516945,-5.5934431846993625e-06,0.0,0.0,0.0,0.0,0.0,0.9994999999999999,1.0,0.0,0.0
1.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.25,-0.8873862951403296,6388.034197447298,-5.050751563917544e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.5,-0.8875378176872438,6388.034197447298,-0.00020203006255337108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.75,-0.8877903552653846,6388.034197447298,-0.0004545676406941812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,-0.8881439078749042,6388.034197447298,-0.0008081202502137064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
165.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
165.0,0.25,-0.8878136569338854,6388.128579851614,-0.00047786930919491155,-0.001477487461695319,0.0,0.0,0.0,0.0,0.0,0.26616666666666666,1.0,0.0,0.0
165.0,0.5,-0.8879851817816785,6388.158000715761,-0.000649394156988059,-0.0019380495569780614,0.0,0.0,0.0,0.0,0.0,0.9486666666666667,1.0,0.0,0.0
165.0,0.75,-0.8880572646871672,6388.1606628034715,-0.0007214770624767164,-0.001979722591723183,0.0,0.0,0.0,0.0,0.0,0.9816666666666668,1.0,0.0,0.0
165.0,1.0,-0.8881575839427955,6388.161320812181,-0.0008217963181050836,-0.0019900232364741858,0.0,0.0,0.0,0.0,0.0,0.984,1.0,0.0,0.0
80.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
80.0,0.25,-0.8873929294232673,6388.035478655901,-5.7141798576854086e-05,-2.005638297727176e-05,0.0,0.0,0.0,0.0,0.0,0.9871666666666666,1.0,0.0,0.0
80.0,0.5,-0.8875495930473942,6388.036267331002,-0.00021380542270377223,-3.240251445596852e-05,0.0,0.0,0.0,0.0,0.0,0.9928333333333333,1.0,0.0,0.0
80.0,0.75,-0.8878080645626033,6388.036870478968,-0.0004722769379128522,-4.184435442520821e-05,0.0,0.0,0.0,0.0,0.0,0.9950000000000001,1.0,0.0,0.0
80.0,1.0,-0.8881693267419518,6388.037470193708,-0.0008335391172613615,-5.123244975286094e-05,0.0,0.0,0.0,0.0,0.0,0.9976666666666668,1.0,0.0,0.0
155.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
155.0,0.25,-0.8878316999757881,6388.131763308178,-0.0004959123510976937,-0.0015273221442585639,0.0,0.0,0.0,0.0,0.0,0.25416666666666665,1.0,0.0,0.0
155.0,0.5,-0.8879567000333912,6388.14980438148,-0.0006209124087007689,-0.0018097419426546177,0.0,0.0,0.0,0.0,0.0,0.9714999999999999,1.0,0.0,0.0
155.0,0.75,-0.8880450406150565,6388.150837303571,-0.0007092529903660605,-0.0018259115820053132,0.0,0.0,0.0,0.0,0.0,0.9966666666666667,1.0,0.0,0.0
155.0,1.0,-0.8881819765870098,6388.151177062079,-0.0008461889623193608,-0.0018312302527784033,0.0,0.0,0.0,0.0,0.0,0.9971666666666668,1.0,0.0,0.0
45.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45.0,0.25,-0.8873912270139238,6388.034484966341,-5.543938923335823e-05,-4.5009001850374724e-06,0.0,0.0,0.0,0.0,0.0,0.9775,1.0,0.0,0.0
45.0,0.5,-0.8875551555935504,6388.03477386001,-0.00021936796885990706,-9.02331914440639e-06,0.0,0.0,0.0,0.0,0.0,0.9951666666666666,1.0,0.0,0.0
45.0,0.75,-0.8878267524374263,6388.0349231679065,-0.0004909648127358057,-1.1360624982063743e-05,0.0,0.0,0.0,0.0,0.0,0.9991666666666666,1.0,0.0,0.0
45.0,1.0,-0.8882065337916863,6388.035004846993,-0.0008707461669958949,-1.263925129580052e-05,0.0,0.0,0.0,0.0,0.0,0.9991666666666666,1.0,0.0,0.0
180.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
180.0,0.25,-0.8878638025066733,6388.138304672507,-0.0005280148819828412,-0.0016297224152430612,0.0,0.0,0.0,0.0,0.0,0.2836666666666667,1.0,0.0,0.0
180.0,0.5,-0.888031988399454,6388.165429102271,-0.0006962007747635113,-0.0020543355110130457,0.0,0.0,0.0,0.0,0.0,0.9653333333333333,1.0,0.0,0.0
180.0,0.75,-0.8881163138582644,6388.166896471218,-0.0007805262335739416,-0.002077306097913855,0.0,0.0,0.0,0.0,0.0,0.9978333333333333,1.0,0.0,0.0
180.0,1.0,-0.8882416242573147,6388.167055697778,-0.000905836632624224,-0.0020797986731713315,0.0,0.0,0.0,0.0,0.0,0.9986666666666667,1.0,0.0,0.0
115.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
115.0,0.25,-0.8873934927841617,6388.0345084868895,-5.7705159471233e-05,-4.869097163426048e-06,0.0,0.0,0.0,0.0,0.0,0.9975,1.0,0.0,0.0
115.0,0.5,-0.8875641004268188,6388.034938530437,-0.0002283128021283165,-1.16011141544886e-05,0.0,0.0,0.0,0.0,0.0,0.9976666666666668,1.0,0.0,0.0
115.0,0.75,-0.887847224539311,6388.0354128853405,-0.0005114369146205222,-1.902679299019305e-05,0.0,0.0,0.0,0.0,0.0,0.9976666666666668,1.0,0.0,0.0
115.0,1.0,-0.8882429245538078,6388.03593938567,-0.0009071369291173692,-2.7268770301860997e-05,0.0,0.0,0.0,0.0,0.0,0.9976666666666668,1.0,0.0,0.0
35.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35.0,0.25,-0.887398320875954,6388.0353506565325,-6.253325126359677e-05,-1.8052646545512247e-05,0.0,0.0,0.0,0.0,0.0,0.892,1.0,0.0,0.0
35.0,0.5,-0.8875744972926626,6388.036207827064,-0.00023870966797212567,-3.147102385327527e-05,0.0,0.0,0.0,0.0,0.0,0.9954999999999999,1.0,0.0,0.0
35.0,0.75,-0.8878634653866687,6388.036243963096,-0.0005276777619782624,-3.20367069955375e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
35.0,1.0,-0.8882697151089642,6388.036243963113,-0.0009339274842737888,-3.203670725181203e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
50.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50.0,0.25,-0.8874293190277106,6388.042177632285,-9.353140302015284e-05,-0.00012492395532540937,0.0,0.0,0.0,0.0,0.0,0.8895000000000001,1.0,0.0,0.0
50.0,0.5,-0.8876136922402518,6388.046310667903,-0.0002779046155613196,-0.0001896236029830335,0.0,0.0,0.0,0.0,0.0,0.9756666666666667,1.0,0.0,0.0
50.0,0.75,-0.887892374078113,6388.047253042154,-0.0005565864534224918,-0.0002043757821691974,0.0,0.0,0.0,0.0,0.0,0.9940000000000001,1.0,0.0,0.0
50.0,1.0,-0.8882796875953517,6388.047714822485,-0.0009438999706612439,-0.00021160461528531678,0.0,0.0,0.0,0.0,0.0,0.9955000000000002,1.0,0.0,0.0
145.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
145.0,0.25,-0.887605865071824,6388.080182815896,-0.0002700774471335876,-0.0007198672890059941,0.0,0.0,0.0,0.0,0.0,0.6883333333333334,1.0,0.0,0.0
145.0,0.5,-0.8877839073456063,6388.090597567108,-0.0004481197209158516,-0.0008829025967407671,0.0,0.0,0.0,0.0,0.0,0.9853333333333333,1.0,0.0,0.0
145.0,0.75,-0.8880084930641431,6388.091183072295,-0.0006727054394526366,-0.0008920682519267489,0.0,0.0,0.0,0.0,0.0,0.9961666666666668,1.0,0.0,0.0
145.0,1.0,-0.888327960881164,6388.091427365579,-0.0009921732564734942,-0.0008958924844861693,0.0,0.0,0.0,0.0,0.0,0.9976666666666668,1.0,0.0,0.0
120.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
120.0,0.25,-0.8873998239426304,6388.034197447298,-6.403631793994169e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
120.0,0.5,-0.8875919328964491,6388.034197447298,-0.00025614527175865653,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
120.0,0.75,-0.8879121144859444,6388.034197447298,-0.0005763268612539729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
120.0,1.0,-0.8883603687117237,6388.034197447298,-0.0010245810870332939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
125.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
125.0,0.25,-0.8873935874371742,6388.0325119669105,-5.779981248377197e-05,2.6384961867754628e-05,0.0,0.0,0.0,0.0,0.0,0.9178333333333333,1.0,0.0,0.0
125.0,0.5,-0.8875944220074379,6388.032731335493,-0.0002586343827474247,2.295090726640698e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
125.0,0.75,-0.887929584589977,6388.032731335487,-0.0005937969652864972,2.295090735183182e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
125.0,1.0,-0.8884003136524511,6388.032731335493,-0.0010645260277606372,2.295090726640698e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
135.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
135.0,0.25,-0.8879424801587952,6388.1544696504025,-0.0006066925341047247,-0.0018827733131562452,0.0,0.0,0.0,0.0,0.0,0.21633333333333335,1.0,0.0,0.0
135.0,0.5,-0.8882682281059674,6388.215549822763,-0.0009324404812769416,-0.0028389387072765507,0.0,0.0,0.0,0.0,0.0,0.894,1.0,0.0,0.0
135.0,0.75,-0.8883416669868107,6388.220148098978,-0.0010058793621202655,-0.00291092135597198,0.0,0.0,0.0,0.0,0.0,0.981,1.0,0.0,0.0
135.0,1.0,-0.8884339067157248,6388.221186244317,-0.0010981190910342997,-0.002927172761448525,0.0,0.0,0.0,0.0,0.0,0.9940000000000001,1.0,0.0,0.0
140.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
140.0,0.25,-0.8880765624281967,6388.180924895115,-0.0007407748035062056,-0.002296910806706659,0.0,0.0,0.0,0.0,0.0,0.23616666666666666,1.0,0.0,0.0
140.0,0.5,-0.8883027991171004,6388.220148660875,-0.0009670114924099638,-0.0029109301520542073,0.0,0.0,0.0,0.0,0.0,0.9571666666666667,1.0,0.0,0.0
140.0,0.75,-0.8883919327064058,6388.222655232079,-0.001056145081715365,-0.0029501686897145593,0.0,0.0,0.0,0.0,0.0,0.9860000000000001,1.0,0.0,0.0
140.0,1.0,-0.8885203280057623,6388.223031817543,-0.0011845403810718524,-0.0029560638595398487,0.0,0.0,0.0,0.0,0.0,0.9928333333333335,1.0,0.0,0.0
25.0,0.0,-0.8873357876246905,6388.034197447298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.0,0.25,-0.8874336722323277,6388.03958070496,-9.788460763726636e-05,-8.42709587315496e-05,0.0,0.0,0.0,0.0,0.0,0.7496666666666666,1.0,0.0,0.0
